feature_row,augmentation_id,parent_feature_row,parent_uuid_segmento,parent_original_uuid,parent_split_group,parent_fold,parent_dataset_origin,parent_audio_path,parent_start_time,parent_end_time,stage1_target,split,transformation,random_state,original_samples,augmented_samples,original_peak,augmented_peak,snr_db,pitch_semitones,noise_scale,noise_donor_uuid_segmento,noise_donor_original_uuid,noise_donor_split_group,noise_donor_fold,noise_donor_dataset_origin
2361,95c2af6d-4ed8-4626-88d0-27515a452ffe_seg_0__aug02__pitch_down,1214,95c2af6d-4ed8-4626-88d0-27515a452ffe_seg_0,95c2af6d-4ed8-4626-88d0-27515a452ffe,COUGHVID_UUID::95c2af6d-4ed8-4626-88d0-27515a452ffe,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\95c2af6d-4ed8-4626-88d0-27515a452ffe.wav,0.0,5.82,1,train_augmentation_only,pitch_down,42,93120,93120,0.7256511449813843,0.5603667497634888,,-1.5,,,,,,
2362,95c41fec-38ea-4144-a071-22baf4981bdb_seg_0__aug01__pitch_up,1215,95c41fec-38ea-4144-a071-22baf4981bdb_seg_0,95c41fec-38ea-4144-a071-22baf4981bdb,COUGHVID_UUID::95c41fec-38ea-4144-a071-22baf4981bdb,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\95c41fec-38ea-4144-a071-22baf4981bdb.wav,0.0,7.62,1,train_augmentation_only,pitch_up,42,121920,121920,0.7909056544303894,0.5985401272773743,,1.5,,,,,,
2363,95c41fec-38ea-4144-a071-22baf4981bdb_seg_0__aug02__noise_high,1215,95c41fec-38ea-4144-a071-22baf4981bdb_seg_0,95c41fec-38ea-4144-a071-22baf4981bdb,COUGHVID_UUID::95c41fec-38ea-4144-a071-22baf4981bdb,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\95c41fec-38ea-4144-a071-22baf4981bdb.wav,0.0,7.62,1,train_augmentation_only,noise_high,42,121920,121920,0.7909056544303894,0.7939171195030212,10.0,,0.16777921031477439,194481_seg_0,194481,FSD50K_UPLOADER::wjoojoo,1.0,FSD50K
2364,960336ac-2567-4136-8ee8-f8564d556822_seg_0__aug01__noise_high,1216,960336ac-2567-4136-8ee8-f8564d556822_seg_0,960336ac-2567-4136-8ee8-f8564d556822,COUGHVID_UUID::960336ac-2567-4136-8ee8-f8564d556822,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\960336ac-2567-4136-8ee8-f8564d556822.wav,0.0,8.58,1,train_augmentation_only,noise_high,42,137280,137280,0.8898943662643433,0.8918780088424683,10.0,,0.20041848053712621,91471_seg_0,91471,FSD50K_UPLOADER::ifartinurgeneraldirection,3.0,FSD50K
2365,960336ac-2567-4136-8ee8-f8564d556822_seg_0__aug02__noise_moderate,1216,960336ac-2567-4136-8ee8-f8564d556822_seg_0,960336ac-2567-4136-8ee8-f8564d556822,COUGHVID_UUID::960336ac-2567-4136-8ee8-f8564d556822,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\960336ac-2567-4136-8ee8-f8564d556822.wav,0.0,8.58,1,train_augmentation_only,noise_moderate,42,137280,137280,0.8898943662643433,0.8898752331733704,20.0,,0.03012210416848675,260960_seg_0,260960,FSD50K_UPLOADER::smokenweewalt,3.0,FSD50K
2366,961e1308-16f5-4f22-ae2d-fc4ddce3406b_seg_0__aug01__noise_high,1217,961e1308-16f5-4f22-ae2d-fc4ddce3406b_seg_0,961e1308-16f5-4f22-ae2d-fc4ddce3406b,COUGHVID_UUID::961e1308-16f5-4f22-ae2d-fc4ddce3406b,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\961e1308-16f5-4f22-ae2d-fc4ddce3406b.wav,0.0,5.88,1,train_augmentation_only,noise_high,42,94080,94080,0.7987238764762878,0.8112965226173401,10.0,,0.22561964815044813,236626_seg_0,236626,FSD50K_UPLOADER::bcimmet,4.0,FSD50K
2367,961e1308-16f5-4f22-ae2d-fc4ddce3406b_seg_0__aug02__pitch_up,1217,961e1308-16f5-4f22-ae2d-fc4ddce3406b_seg_0,961e1308-16f5-4f22-ae2d-fc4ddce3406b,COUGHVID_UUID::961e1308-16f5-4f22-ae2d-fc4ddce3406b,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\961e1308-16f5-4f22-ae2d-fc4ddce3406b.wav,0.0,5.88,1,train_augmentation_only,pitch_up,42,94080,94080,0.7987238764762878,0.7340430021286011,,1.5,,,,,,
2368,9639193c-1ada-4bc6-a5dc-6ea78064bb72_seg_0__aug01__noise_high,1218,9639193c-1ada-4bc6-a5dc-6ea78064bb72_seg_0,9639193c-1ada-4bc6-a5dc-6ea78064bb72,COUGHVID_UUID::9639193c-1ada-4bc6-a5dc-6ea78064bb72,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\9639193c-1ada-4bc6-a5dc-6ea78064bb72.wav,0.0,8.94,1,train_augmentation_only,noise_high,42,143040,143040,0.9863144159317017,0.9735657572746277,10.0,,0.36686654077036085,45923_seg_0,45923,FSD50K_UPLOADER::dobroide,0.0,FSD50K
2369,9639193c-1ada-4bc6-a5dc-6ea78064bb72_seg_0__aug02__pitch_up,1218,9639193c-1ada-4bc6-a5dc-6ea78064bb72_seg_0,9639193c-1ada-4bc6-a5dc-6ea78064bb72,COUGHVID_UUID::9639193c-1ada-4bc6-a5dc-6ea78064bb72,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\9639193c-1ada-4bc6-a5dc-6ea78064bb72.wav,0.0,8.94,1,train_augmentation_only,pitch_up,42,143040,143040,0.9863144159317017,0.6604782938957214,,1.5,,,,,,
2370,96678e97-6a39-4932-9c5d-13981167bbd8_seg_0__aug01__pitch_down,1219,96678e97-6a39-4932-9c5d-13981167bbd8_seg_0,96678e97-6a39-4932-9c5d-13981167bbd8,COUGHVID_UUID::96678e97-6a39-4932-9c5d-13981167bbd8,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\96678e97-6a39-4932-9c5d-13981167bbd8.wav,0.0,9.12,1,train_augmentation_only,pitch_down,42,145920,145920,0.8309188485145569,0.5314839482307434,,-1.5,,,,,,
2371,96678e97-6a39-4932-9c5d-13981167bbd8_seg_0__aug02__noise_high,1219,96678e97-6a39-4932-9c5d-13981167bbd8_seg_0,96678e97-6a39-4932-9c5d-13981167bbd8,COUGHVID_UUID::96678e97-6a39-4932-9c5d-13981167bbd8,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\96678e97-6a39-4932-9c5d-13981167bbd8.wav,0.0,9.12,1,train_augmentation_only,noise_high,42,145920,145920,0.8309188485145569,0.8287177085876465,10.0,,0.11060827917018855,123984_seg_0,123984,FSD50K_UPLOADER::jaraxe,2.0,FSD50K
2372,96684bb9-596c-4886-80e3-ccb2238e41d2_seg_0__aug01__noise_high,1220,96684bb9-596c-4886-80e3-ccb2238e41d2_seg_0,96684bb9-596c-4886-80e3-ccb2238e41d2,COUGHVID_UUID::96684bb9-596c-4886-80e3-ccb2238e41d2,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\96684bb9-596c-4886-80e3-ccb2238e41d2.wav,0.0,8.76,1,train_augmentation_only,noise_high,42,140160,140160,0.8765702843666077,0.9003496170043945,10.0,,1.3722343043955996,432689_seg_0,432689,FSD50K_UPLOADER::vortichez,3.0,FSD50K
2373,96684bb9-596c-4886-80e3-ccb2238e41d2_seg_0__aug02__pitch_up,1220,96684bb9-596c-4886-80e3-ccb2238e41d2_seg_0,96684bb9-596c-4886-80e3-ccb2238e41d2,COUGHVID_UUID::96684bb9-596c-4886-80e3-ccb2238e41d2,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\96684bb9-596c-4886-80e3-ccb2238e41d2.wav,0.0,8.76,1,train_augmentation_only,pitch_up,42,140160,140160,0.8765702843666077,0.6051405668258667,,1.5,,,,,,
2374,9668aedd-1d7b-48e7-86d1-7c00c67211ae_seg_0__aug01__pitch_up,1221,9668aedd-1d7b-48e7-86d1-7c00c67211ae_seg_0,9668aedd-1d7b-48e7-86d1-7c00c67211ae,COUGHVID_UUID::9668aedd-1d7b-48e7-86d1-7c00c67211ae,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\9668aedd-1d7b-48e7-86d1-7c00c67211ae.wav,0.0,9.84,1,train_augmentation_only,pitch_up,42,157440,157440,0.9757099747657776,0.5572986602783203,,1.5,,,,,,
2375,9668aedd-1d7b-48e7-86d1-7c00c67211ae_seg_0__aug02__pitch_down,1221,9668aedd-1d7b-48e7-86d1-7c00c67211ae_seg_0,9668aedd-1d7b-48e7-86d1-7c00c67211ae,COUGHVID_UUID::9668aedd-1d7b-48e7-86d1-7c00c67211ae,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\9668aedd-1d7b-48e7-86d1-7c00c67211ae.wav,0.0,9.84,1,train_augmentation_only,pitch_down,42,157440,157440,0.9757099747657776,0.505229651927948,,-1.5,,,,,,
2376,967a1fee-a7df-4644-9693-498626b618cc_seg_0__aug01__pitch_down,1222,967a1fee-a7df-4644-9693-498626b618cc_seg_0,967a1fee-a7df-4644-9693-498626b618cc,COUGHVID_UUID::967a1fee-a7df-4644-9693-498626b618cc,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\967a1fee-a7df-4644-9693-498626b618cc.wav,0.0,9.84,1,train_augmentation_only,pitch_down,42,157440,157440,0.7976313829421997,0.6692951917648315,,-1.5,,,,,,
2377,967a1fee-a7df-4644-9693-498626b618cc_seg_0__aug02__noise_moderate,1222,967a1fee-a7df-4644-9693-498626b618cc_seg_0,967a1fee-a7df-4644-9693-498626b618cc,COUGHVID_UUID::967a1fee-a7df-4644-9693-498626b618cc,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\967a1fee-a7df-4644-9693-498626b618cc.wav,0.0,9.84,1,train_augmentation_only,noise_moderate,42,157440,157440,0.7976313829421997,0.7974108457565308,20.0,,0.1617752229373863,175417_seg_0,175417,FSD50K_UPLOADER::housed1j,4.0,FSD50K
2378,96cc2028-6c26-4c69-ba07-e6bb1d86464c_seg_0__aug01__noise_moderate,1223,96cc2028-6c26-4c69-ba07-e6bb1d86464c_seg_0,96cc2028-6c26-4c69-ba07-e6bb1d86464c,COUGHVID_UUID::96cc2028-6c26-4c69-ba07-e6bb1d86464c,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\96cc2028-6c26-4c69-ba07-e6bb1d86464c.wav,0.0,7.92,1,train_augmentation_only,noise_moderate,42,126720,126720,0.962171196937561,0.9621630311012268,20.0,,0.291502442017945,193837_seg_0,193837,FSD50K_UPLOADER::ligidium,0.0,FSD50K
2379,96cc2028-6c26-4c69-ba07-e6bb1d86464c_seg_0__aug02__pitch_up,1223,96cc2028-6c26-4c69-ba07-e6bb1d86464c_seg_0,96cc2028-6c26-4c69-ba07-e6bb1d86464c,COUGHVID_UUID::96cc2028-6c26-4c69-ba07-e6bb1d86464c,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\96cc2028-6c26-4c69-ba07-e6bb1d86464c.wav,0.0,7.92,1,train_augmentation_only,pitch_up,42,126720,126720,0.962171196937561,0.7870138883590698,,1.5,,,,,,
2380,96d74d27-92ff-4886-b3a4-14e2d7886bfe_seg_0__aug01__pitch_down,1224,96d74d27-92ff-4886-b3a4-14e2d7886bfe_seg_0,96d74d27-92ff-4886-b3a4-14e2d7886bfe,COUGHVID_UUID::96d74d27-92ff-4886-b3a4-14e2d7886bfe,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\96d74d27-92ff-4886-b3a4-14e2d7886bfe.wav,0.0,9.84,1,train_augmentation_only,pitch_down,42,157440,157440,0.8295213580131531,0.7011051177978516,,-1.5,,,,,,
2381,96d74d27-92ff-4886-b3a4-14e2d7886bfe_seg_0__aug02__pitch_up,1224,96d74d27-92ff-4886-b3a4-14e2d7886bfe_seg_0,96d74d27-92ff-4886-b3a4-14e2d7886bfe,COUGHVID_UUID::96d74d27-92ff-4886-b3a4-14e2d7886bfe,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\96d74d27-92ff-4886-b3a4-14e2d7886bfe.wav,0.0,9.84,1,train_augmentation_only,pitch_up,42,157440,157440,0.8295213580131531,0.7283679842948914,,1.5,,,,,,
2382,96f63bc1-4c6d-4dc9-84c3-43d5b69d4a87_seg_0__aug01__pitch_down,1225,96f63bc1-4c6d-4dc9-84c3-43d5b69d4a87_seg_0,96f63bc1-4c6d-4dc9-84c3-43d5b69d4a87,COUGHVID_UUID::96f63bc1-4c6d-4dc9-84c3-43d5b69d4a87,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\96f63bc1-4c6d-4dc9-84c3-43d5b69d4a87.wav,0.0,9.9,1,train_augmentation_only,pitch_down,42,158400,158400,0.7616715431213379,0.22491121292114258,,-1.5,,,,,,
2383,96f63bc1-4c6d-4dc9-84c3-43d5b69d4a87_seg_0__aug02__noise_moderate,1225,96f63bc1-4c6d-4dc9-84c3-43d5b69d4a87_seg_0,96f63bc1-4c6d-4dc9-84c3-43d5b69d4a87,COUGHVID_UUID::96f63bc1-4c6d-4dc9-84c3-43d5b69d4a87,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\96f63bc1-4c6d-4dc9-84c3-43d5b69d4a87.wav,0.0,9.9,1,train_augmentation_only,noise_moderate,42,158400,158400,0.7616715431213379,0.7594982385635376,20.0,,0.055094694602038544,258342_seg_0,258342,FSD50K_UPLOADER::unfa,2.0,FSD50K
2384,96fd8500-a077-4d0a-bcd4-d6d5f747c2da_seg_0__aug01__pitch_down,1226,96fd8500-a077-4d0a-bcd4-d6d5f747c2da_seg_0,96fd8500-a077-4d0a-bcd4-d6d5f747c2da,COUGHVID_UUID::96fd8500-a077-4d0a-bcd4-d6d5f747c2da,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\96fd8500-a077-4d0a-bcd4-d6d5f747c2da.wav,0.0,9.78,1,train_augmentation_only,pitch_down,42,156480,156480,0.9830040335655212,0.7960137128829956,,-1.5,,,,,,
2385,96fd8500-a077-4d0a-bcd4-d6d5f747c2da_seg_0__aug02__noise_moderate,1226,96fd8500-a077-4d0a-bcd4-d6d5f747c2da_seg_0,96fd8500-a077-4d0a-bcd4-d6d5f747c2da,COUGHVID_UUID::96fd8500-a077-4d0a-bcd4-d6d5f747c2da,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\96fd8500-a077-4d0a-bcd4-d6d5f747c2da.wav,0.0,9.78,1,train_augmentation_only,noise_moderate,42,156480,156480,0.9830040335655212,0.9532185196876526,20.0,,0.14650214672019696,88667_seg_0,88667,FSD50K_UPLOADER::ifartinurgeneraldirection,3.0,FSD50K
2386,970f633d-6dda-447a-884a-95dfc4798326_seg_0__aug01__noise_moderate,1227,970f633d-6dda-447a-884a-95dfc4798326_seg_0,970f633d-6dda-447a-884a-95dfc4798326,COUGHVID_UUID::970f633d-6dda-447a-884a-95dfc4798326,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\970f633d-6dda-447a-884a-95dfc4798326.wav,0.0,5.52,1,train_augmentation_only,noise_moderate,42,88320,88320,1.0474827289581299,0.9990000128746033,20.0,,0.25808166521622516,161967_seg_0,161967,FSD50K_UPLOADER::qubodup,1.0,FSD50K
2387,970f633d-6dda-447a-884a-95dfc4798326_seg_0__aug02__pitch_down,1227,970f633d-6dda-447a-884a-95dfc4798326_seg_0,970f633d-6dda-447a-884a-95dfc4798326,COUGHVID_UUID::970f633d-6dda-447a-884a-95dfc4798326,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\970f633d-6dda-447a-884a-95dfc4798326.wav,0.0,5.52,1,train_augmentation_only,pitch_down,42,88320,88320,1.0474827289581299,0.9990000128746033,,-1.5,,,,,,
2388,9736398b-2034-43a8-88e1-affa632772c9_seg_0__aug01__noise_moderate,1228,9736398b-2034-43a8-88e1-affa632772c9_seg_0,9736398b-2034-43a8-88e1-affa632772c9,COUGHVID_UUID::9736398b-2034-43a8-88e1-affa632772c9,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\9736398b-2034-43a8-88e1-affa632772c9.wav,0.0,4.44,1,train_augmentation_only,noise_moderate,42,71040,71040,0.9512773156166077,0.9594523906707764,20.0,,0.05469942715647758,165166_seg_1,165166,FSD50K_UPLOADER::goose278,4.0,FSD50K
2389,9736398b-2034-43a8-88e1-affa632772c9_seg_0__aug02__pitch_down,1228,9736398b-2034-43a8-88e1-affa632772c9_seg_0,9736398b-2034-43a8-88e1-affa632772c9,COUGHVID_UUID::9736398b-2034-43a8-88e1-affa632772c9,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\9736398b-2034-43a8-88e1-affa632772c9.wav,0.0,4.44,1,train_augmentation_only,pitch_down,42,71040,71040,0.9512773156166077,0.9254029989242554,,-1.5,,,,,,
2390,977f5876-db04-4abc-aa56-ab0e05f94676_seg_0__aug01__pitch_up,1229,977f5876-db04-4abc-aa56-ab0e05f94676_seg_0,977f5876-db04-4abc-aa56-ab0e05f94676,COUGHVID_UUID::977f5876-db04-4abc-aa56-ab0e05f94676,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\977f5876-db04-4abc-aa56-ab0e05f94676.wav,0.0,9.84,1,train_augmentation_only,pitch_up,42,157440,157440,0.7734631299972534,0.6381116509437561,,1.5,,,,,,
2391,977f5876-db04-4abc-aa56-ab0e05f94676_seg_0__aug02__noise_high,1229,977f5876-db04-4abc-aa56-ab0e05f94676_seg_0,977f5876-db04-4abc-aa56-ab0e05f94676,COUGHVID_UUID::977f5876-db04-4abc-aa56-ab0e05f94676,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\977f5876-db04-4abc-aa56-ab0e05f94676.wav,0.0,9.84,1,train_augmentation_only,noise_high,42,157440,157440,0.7734631299972534,0.7845597863197327,10.0,,0.11333647050406101,33746_seg_0,33746,FSD50K_UPLOADER::jobro,4.0,FSD50K
2392,97b6a1d6-2c18-458e-bc05-3fe48136902d_seg_0__aug01__pitch_down,1230,97b6a1d6-2c18-458e-bc05-3fe48136902d_seg_0,97b6a1d6-2c18-458e-bc05-3fe48136902d,COUGHVID_UUID::97b6a1d6-2c18-458e-bc05-3fe48136902d,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\97b6a1d6-2c18-458e-bc05-3fe48136902d.wav,0.0,7.44,1,train_augmentation_only,pitch_down,42,119040,119040,0.8328909277915955,0.43457549810409546,,-1.5,,,,,,
2393,97b6a1d6-2c18-458e-bc05-3fe48136902d_seg_0__aug02__noise_high,1230,97b6a1d6-2c18-458e-bc05-3fe48136902d_seg_0,97b6a1d6-2c18-458e-bc05-3fe48136902d,COUGHVID_UUID::97b6a1d6-2c18-458e-bc05-3fe48136902d,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\97b6a1d6-2c18-458e-bc05-3fe48136902d.wav,0.0,7.44,1,train_augmentation_only,noise_high,42,119040,119040,0.8328909277915955,0.8391163945198059,10.0,,0.7083575966655438,271336_seg_0,271336,FSD50K_UPLOADER::inspectorj,0.0,FSD50K
2394,97d266b1-7856-47f3-9273-224e1f27be4c_seg_0__aug01__noise_high,1231,97d266b1-7856-47f3-9273-224e1f27be4c_seg_0,97d266b1-7856-47f3-9273-224e1f27be4c,COUGHVID_UUID::97d266b1-7856-47f3-9273-224e1f27be4c,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\97d266b1-7856-47f3-9273-224e1f27be4c.wav,0.0,3.78,1,train_augmentation_only,noise_high,42,60480,60480,0.9686940908432007,0.9903637170791626,10.0,,2.133596537733119,413027_seg_0,413027,FSD50K_UPLOADER::soundsforhim,1.0,FSD50K
2395,97d266b1-7856-47f3-9273-224e1f27be4c_seg_0__aug02__pitch_down,1231,97d266b1-7856-47f3-9273-224e1f27be4c_seg_0,97d266b1-7856-47f3-9273-224e1f27be4c,COUGHVID_UUID::97d266b1-7856-47f3-9273-224e1f27be4c,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\97d266b1-7856-47f3-9273-224e1f27be4c.wav,0.0,3.78,1,train_augmentation_only,pitch_down,42,60480,60480,0.9686940908432007,0.6246896386146545,,-1.5,,,,,,
2396,980be57b-b54c-4e5e-871f-41ef7785dae5_seg_0__aug01__pitch_down,1232,980be57b-b54c-4e5e-871f-41ef7785dae5_seg_0,980be57b-b54c-4e5e-871f-41ef7785dae5,COUGHVID_UUID::980be57b-b54c-4e5e-871f-41ef7785dae5,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\980be57b-b54c-4e5e-871f-41ef7785dae5.wav,0.0,3.24,1,train_augmentation_only,pitch_down,42,51840,51840,0.781297504901886,0.42302995920181274,,-1.5,,,,,,
2397,980be57b-b54c-4e5e-871f-41ef7785dae5_seg_0__aug02__pitch_up,1232,980be57b-b54c-4e5e-871f-41ef7785dae5_seg_0,980be57b-b54c-4e5e-871f-41ef7785dae5,COUGHVID_UUID::980be57b-b54c-4e5e-871f-41ef7785dae5,1,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\980be57b-b54c-4e5e-871f-41ef7785dae5.wav,0.0,3.24,1,train_augmentation_only,pitch_up,42,51840,51840,0.781297504901886,0.47273463010787964,,1.5,,,,,,
2398,9810b72b-79ca-474b-9b66-41079f892c79_seg_0__aug01__noise_moderate,1233,9810b72b-79ca-474b-9b66-41079f892c79_seg_0,9810b72b-79ca-474b-9b66-41079f892c79,COUGHVID_UUID::9810b72b-79ca-474b-9b66-41079f892c79,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\9810b72b-79ca-474b-9b66-41079f892c79.wav,0.0,5.34,1,train_augmentation_only,noise_moderate,42,85440,85440,0.9860579967498779,0.975379467010498,20.0,,0.19980423121709992,218065_seg_0,218065,FSD50K_UPLOADER::meaxx,2.0,FSD50K
2399,9810b72b-79ca-474b-9b66-41079f892c79_seg_0__aug02__pitch_up,1233,9810b72b-79ca-474b-9b66-41079f892c79_seg_0,9810b72b-79ca-474b-9b66-41079f892c79,COUGHVID_UUID::9810b72b-79ca-474b-9b66-41079f892c79,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\9810b72b-79ca-474b-9b66-41079f892c79.wav,0.0,5.34,1,train_augmentation_only,pitch_up,42,85440,85440,0.9860579967498779,0.7450798749923706,,1.5,,,,,,
2400,981441a4-89d8-43c5-8e43-3768968fa614_seg_0__aug01__noise_moderate,1234,981441a4-89d8-43c5-8e43-3768968fa614_seg_0,981441a4-89d8-43c5-8e43-3768968fa614,COUGHVID_UUID::981441a4-89d8-43c5-8e43-3768968fa614,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\981441a4-89d8-43c5-8e43-3768968fa614.wav,0.0,4.38,1,train_augmentation_only,noise_moderate,42,70080,70080,0.7582206130027771,0.7591974139213562,20.0,,0.04739824799586892,435251_seg_0,435251,FSD50K_UPLOADER::penetrermind,3.0,FSD50K
2401,981441a4-89d8-43c5-8e43-3768968fa614_seg_0__aug02__pitch_down,1234,981441a4-89d8-43c5-8e43-3768968fa614_seg_0,981441a4-89d8-43c5-8e43-3768968fa614,COUGHVID_UUID::981441a4-89d8-43c5-8e43-3768968fa614,3,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\981441a4-89d8-43c5-8e43-3768968fa614.wav,0.0,4.38,1,train_augmentation_only,pitch_down,42,70080,70080,0.7582206130027771,0.4303955137729645,,-1.5,,,,,,
2402,9821da28-7655-4736-abf8-4c89582e407f_seg_0__aug01__noise_moderate,1235,9821da28-7655-4736-abf8-4c89582e407f_seg_0,9821da28-7655-4736-abf8-4c89582e407f,COUGHVID_UUID::9821da28-7655-4736-abf8-4c89582e407f,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\9821da28-7655-4736-abf8-4c89582e407f.wav,0.0,9.66,1,train_augmentation_only,noise_moderate,42,154560,154560,0.7937161922454834,0.7938386797904968,20.0,,0.49074974431200324,384141_seg_0,384141,FSD50K_UPLOADER::hypernovajm,4.0,FSD50K
2403,9821da28-7655-4736-abf8-4c89582e407f_seg_0__aug02__pitch_up,1235,9821da28-7655-4736-abf8-4c89582e407f_seg_0,9821da28-7655-4736-abf8-4c89582e407f,COUGHVID_UUID::9821da28-7655-4736-abf8-4c89582e407f,4,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\9821da28-7655-4736-abf8-4c89582e407f.wav,0.0,9.66,1,train_augmentation_only,pitch_up,42,154560,154560,0.7937161922454834,0.7455578446388245,,1.5,,,,,,
2404,983d7e7d-7e21-43a3-8b5b-801374c6b529_seg_0__aug01__pitch_up,1236,983d7e7d-7e21-43a3-8b5b-801374c6b529_seg_0,983d7e7d-7e21-43a3-8b5b-801374c6b529,COUGHVID_UUID::983d7e7d-7e21-43a3-8b5b-801374c6b529,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\983d7e7d-7e21-43a3-8b5b-801374c6b529.wav,0.0,9.78,1,train_augmentation_only,pitch_up,42,156480,156480,0.9345372915267944,0.6772010922431946,,1.5,,,,,,
2405,983d7e7d-7e21-43a3-8b5b-801374c6b529_seg_0__aug02__noise_high,1236,983d7e7d-7e21-43a3-8b5b-801374c6b529_seg_0,983d7e7d-7e21-43a3-8b5b-801374c6b529,COUGHVID_UUID::983d7e7d-7e21-43a3-8b5b-801374c6b529,0,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\983d7e7d-7e21-43a3-8b5b-801374c6b529.wav,0.0,9.78,1,train_augmentation_only,noise_high,42,156480,156480,0.9345372915267944,0.9355111122131348,10.0,,0.18411712592174567,180302_seg_0,180302,FSD50K_UPLOADER::jorickhoofd,0.0,FSD50K
2406,983d9e53-b10a-4674-a054-a04fdaf2de57_seg_0__aug01__noise_high,1237,983d9e53-b10a-4674-a054-a04fdaf2de57_seg_0,983d9e53-b10a-4674-a054-a04fdaf2de57,COUGHVID_UUID::983d9e53-b10a-4674-a054-a04fdaf2de57,2,COUGHVID,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\DATA\983d9e53-b10a-4674-a054-a04fdaf2de57.wav,0.0,9.9,1,train_augmentation_only,noise_high,42,158400,158400,0.9649500846862793,0.9683942198753357,10.0,,0.7376577949225581,157040_seg_0,157040,FSD50K_UPLOADER::slave2thelight,2.0,FSD50K
