uuid_segmento,original_uuid,split,fold,cough_type,stage2_target,cough_type_consensus,segment_duration,peak_amplitude,detected_event_count,output_event_count,fallback_used,segmentation_config,segmentation_method,enforce_non_overlap
9e4f4e7b-541e-4e88-80c8-458f62c12825_seg_0,9e4f4e7b-541e-4e88-80c8-458f62c12825,train,2,dry,0,weak_expert,9.72,0.933650016784668,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
9f2e5d96-7ac5-4b6b-8d67-afebd051d2e1_seg_0,9f2e5d96-7ac5-4b6b-8d67-afebd051d2e1,train,2,dry,0,weak_expert,7.86,0.9394359588623047,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
9f4dfad5-c175-4a75-b3ac-cdc08e72b98c_seg_0,9f4dfad5-c175-4a75-b3ac-cdc08e72b98c,train,2,dry,0,weak_expert,9.96,1.194016695022583,6,6,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a08ada1f-32e6-40cf-9513-57cf411cf97d_seg_0,a08ada1f-32e6-40cf-9513-57cf411cf97d,train,2,dry,0,weak_expert,6.9,0.8596310019493103,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a0bd7465-ae76-40cd-903b-3591ed9595db_seg_0,a0bd7465-ae76-40cd-903b-3591ed9595db,train,2,dry,0,weak_expert,9.9,0.8075200319290161,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a1ffec02-864d-4739-8725-1f7487fee29c_seg_0,a1ffec02-864d-4739-8725-1f7487fee29c,train,2,dry,0,weak_expert,9.78,0.8017691373825073,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a286fb10-67fa-432e-80b1-e3f3992f4f95_seg_0,a286fb10-67fa-432e-80b1-e3f3992f4f95,train,2,dry,0,weak_expert,6.96,0.7787880301475525,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a28776b5-b876-47ac-8973-9ca280156608_seg_0,a28776b5-b876-47ac-8973-9ca280156608,train,2,dry,0,weak_expert,3.66,0.7772901654243469,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a2f3af55-0c64-4b6a-af94-35566bbdcf74_seg_0,a2f3af55-0c64-4b6a-af94-35566bbdcf74,train,2,dry,0,weak_expert,9.968,0.9155590534210205,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a3a67ea5-43d5-4b74-8176-0230d2281efb_seg_0,a3a67ea5-43d5-4b74-8176-0230d2281efb,train,2,dry,0,weak_expert,4.8,0.731422483921051,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a3f71947-b7ec-4fd4-a091-987a2859d5e1_seg_0,a3f71947-b7ec-4fd4-a091-987a2859d5e1,train,2,dry,0,weak_expert,9.9,0.8320397138595581,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a426cca7-528f-41d3-aba4-b717699e45d5_seg_0,a426cca7-528f-41d3-aba4-b717699e45d5,train,2,dry,0,weak_expert,9.3535,0.8820338845252991,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a523b86d-a88a-450b-a778-bb131e1e0865_seg_0,a523b86d-a88a-450b-a778-bb131e1e0865,train,2,dry,0,weak_expert,4.477375,1.098705530166626,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a5e352b6-3f84-4374-9551-15e14383c27b_seg_0,a5e352b6-3f84-4374-9551-15e14383c27b,train,2,dry,0,weak_expert,9.96,0.6186414361000061,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a684a1c0-e2de-4ae2-b1a1-cca613005bd5_seg_0,a684a1c0-e2de-4ae2-b1a1-cca613005bd5,train,2,dry,0,weak_expert,4.56,0.9634125232696533,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a6c4aa4b-eaa9-457f-a077-98eba5b8ad0e_seg_0,a6c4aa4b-eaa9-457f-a077-98eba5b8ad0e,train,2,dry,0,weak_expert,9.54,1.062811255455017,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
a8eeb6e9-2034-4c15-8fea-525fdfb3ef3c_seg_0,a8eeb6e9-2034-4c15-8fea-525fdfb3ef3c,train,2,dry,0,weak_expert,9.9,0.8086862564086914,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
aa0d68d2-690e-4341-9a83-c041c6abfcea_seg_0,aa0d68d2-690e-4341-9a83-c041c6abfcea,train,2,dry,0,weak_expert,6.48,0.8694931268692017,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
aa4877b2-4820-422b-affe-c3d31c1fc70a_seg_0,aa4877b2-4820-422b-affe-c3d31c1fc70a,train,2,dry,0,weak_expert,6.12,0.926255464553833,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
abb1586c-6a06-4667-8407-5574b4cc78e3_seg_0,abb1586c-6a06-4667-8407-5574b4cc78e3,train,2,dry,0,weak_expert,6.72,0.7460573315620422,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
acaf0afa-64f0-4c09-b764-24f8b3f5dff0_seg_0,acaf0afa-64f0-4c09-b764-24f8b3f5dff0,train,2,dry,0,weak_expert,9.72,0.8648303151130676,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
acd3adc4-4f5c-4144-8dd6-3ea2063845db_seg_0,acd3adc4-4f5c-4144-8dd6-3ea2063845db,train,2,dry,0,weak_expert,9.72,0.7886132001876831,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
ae24d283-6e7d-4677-a6c0-c8de2fc87422_seg_0,ae24d283-6e7d-4677-a6c0-c8de2fc87422,train,2,dry,0,weak_expert,9.12,0.7547976970672607,6,6,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
ae5dcf74-bf11-47a3-b0d6-c668a0794d8a_seg_0,ae5dcf74-bf11-47a3-b0d6-c668a0794d8a,train,2,dry,0,weak_expert,9.84,0.729280948638916,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b010f28f-e601-49de-9293-fb65fdad2dd4_seg_0,b010f28f-e601-49de-9293-fb65fdad2dd4,train,2,dry,0,gold_expert,4.08,0.8411190509796143,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b05935c3-68d7-4a28-aea9-f92fbe295c6c_seg_0,b05935c3-68d7-4a28-aea9-f92fbe295c6c,train,2,dry,0,gold_expert,9.78,0.7259482145309448,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b0f208f9-2bb8-4de3-b144-ecc04a5e10d3_seg_0,b0f208f9-2bb8-4de3-b144-ecc04a5e10d3,train,2,dry,0,weak_expert,9.9,0.9043174386024475,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b2880c03-b9df-4fab-b2cf-a82eb3ab97f8_seg_0,b2880c03-b9df-4fab-b2cf-a82eb3ab97f8,train,2,dry,0,weak_expert,7.86,0.8924498558044434,5,5,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b3889822-bf4c-4655-8d72-69593a4abda4_seg_0,b3889822-bf4c-4655-8d72-69593a4abda4,train,2,dry,0,weak_expert,9.96,0.9966598153114319,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b4538358-d704-49f4-81a6-2888dfc4b309_seg_0,b4538358-d704-49f4-81a6-2888dfc4b309,train,2,dry,0,weak_expert,9.9,0.813273012638092,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b4d64d96-8bf9-413d-a165-e6deed6c4dba_seg_0,b4d64d96-8bf9-413d-a165-e6deed6c4dba,train,2,dry,0,weak_expert,9.96,1.0858638286590576,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b5880de4-b63e-4b27-9a51-35a5a6667af3_seg_0,b5880de4-b63e-4b27-9a51-35a5a6667af3,train,2,dry,0,weak_expert,9.9,0.9985207319259644,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b5ec57dd-28bb-428d-a420-6617f7749a9a_seg_0,b5ec57dd-28bb-428d-a420-6617f7749a9a,train,2,dry,0,weak_expert,5.4,0.8791134357452393,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b694763f-70c6-4f29-bb00-0e8d7d7c9a0f_seg_0,b694763f-70c6-4f29-bb00-0e8d7d7c9a0f,train,2,dry,0,weak_expert,9.9,0.7817789316177368,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b6ad6b8e-d647-4a31-a414-3c79a1006e80_seg_0,b6ad6b8e-d647-4a31-a414-3c79a1006e80,train,2,dry,0,weak_expert,9.96,0.6104782819747925,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b74176fe-cc78-4daa-8541-10ba8968439d_seg_0,b74176fe-cc78-4daa-8541-10ba8968439d,train,2,dry,0,weak_expert,5.88,0.866960883140564,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b8d76cc3-378a-4ac6-9aef-0640c8473e7e_seg_0,b8d76cc3-378a-4ac6-9aef-0640c8473e7e,train,2,dry,0,weak_expert,9.84,0.8948100805282593,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
b986fda8-71e3-4de9-8702-5cc2c82b5faa_seg_0,b986fda8-71e3-4de9-8702-5cc2c82b5faa,train,2,dry,0,weak_expert,9.84,0.7899861335754395,5,5,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
bb6ce694-ca5a-4b1a-9460-8c4cbae05826_seg_0,bb6ce694-ca5a-4b1a-9460-8c4cbae05826,train,2,dry,0,weak_expert,5.52,0.8975608348846436,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
bbb221cc-8c5c-407d-9ae1-ae8ebd842504_seg_0,bbb221cc-8c5c-407d-9ae1-ae8ebd842504,train,2,dry,0,weak_expert,9.9,0.9151269197463989,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
bbd87814-fc8c-493a-907c-aeb18acf8e44_seg_0,bbd87814-fc8c-493a-907c-aeb18acf8e44,train,2,dry,0,weak_expert,9.9,0.7641339302062988,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
be9d7901-a0ae-4ef1-83f6-d58c5263cd96_seg_0,be9d7901-a0ae-4ef1-83f6-d58c5263cd96,train,2,dry,0,weak_expert,4.8,1.0513780117034912,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
bed17bfe-d49d-44a1-a3d1-40ae3249ec52_seg_0,bed17bfe-d49d-44a1-a3d1-40ae3249ec52,train,2,dry,0,weak_expert,6.4506875,0.869459867477417,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
c07875ca-5e1a-4263-9a47-4c06f2b0fbe3_seg_0,c07875ca-5e1a-4263-9a47-4c06f2b0fbe3,train,2,dry,0,weak_expert,5.88,0.9485353231430054,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
c1281451-b74b-4659-beb7-11669297e022_seg_0,c1281451-b74b-4659-beb7-11669297e022,train,2,dry,0,weak_expert,6.24,0.8298180103302002,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
c29f01d2-870f-4aac-94ec-3699fc0ee32a_seg_0,c29f01d2-870f-4aac-94ec-3699fc0ee32a,train,2,dry,0,weak_expert,9.9,0.8433475494384766,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
c5470e5f-81fd-4586-bfdb-7e94e7cce348_seg_0,c5470e5f-81fd-4586-bfdb-7e94e7cce348,train,2,dry,0,weak_expert,7.86,0.892668604850769,5,5,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
c5868d6c-a411-4f12-b563-0a418224c376_seg_0,c5868d6c-a411-4f12-b563-0a418224c376,train,2,dry,0,weak_expert,9.96,0.9157367944717407,6,6,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
c587c70a-7489-4c3b-9696-ce1b715168ec_seg_0,c587c70a-7489-4c3b-9696-ce1b715168ec,train,2,dry,0,weak_expert,9.9,0.8883517384529114,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
c5f4b9fe-04cd-441b-801f-ae24db6b2fc7_seg_0,c5f4b9fe-04cd-441b-801f-ae24db6b2fc7,train,2,dry,0,weak_expert,9.9,0.9591763019561768,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
c66b8483-8310-437c-9e6d-ab3fc0aa5e98_seg_0,c66b8483-8310-437c-9e6d-ab3fc0aa5e98,train,2,dry,0,weak_expert,5.34,0.7197949886322021,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
c903ddd6-d205-411d-923a-60550e6aab1e_seg_0,c903ddd6-d205-411d-923a-60550e6aab1e,train,2,dry,0,weak_expert,3.72,0.9884027242660522,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
c91f0ba5-6d0e-415a-a27f-b9753d758533_seg_0,c91f0ba5-6d0e-415a-a27f-b9753d758533,train,2,dry,0,weak_expert,9.9,0.8642699718475342,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
ca4c3587-d044-4242-81e1-7a51e68db6a7_seg_0,ca4c3587-d044-4242-81e1-7a51e68db6a7,train,2,dry,0,weak_expert,9.78,0.9368067979812622,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
cbbef439-96c8-4dca-b3ff-f8491b7c8653_seg_0,cbbef439-96c8-4dca-b3ff-f8491b7c8653,train,2,dry,0,weak_expert,9.9,1.0049867630004883,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
cd05d1d9-ed06-4fa7-b0d7-3e43c89eb45b_seg_0,cd05d1d9-ed06-4fa7-b0d7-3e43c89eb45b,train,2,dry,0,weak_expert,9.84,0.7960411310195923,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
ce2634a4-1ad5-4e79-bb90-905c03e52afb_seg_0,ce2634a4-1ad5-4e79-bb90-905c03e52afb,train,2,dry,0,weak_expert,9.78,0.8241194486618042,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
ce29aef9-0a86-42e6-ab49-258b8a6b1a5e_seg_0,ce29aef9-0a86-42e6-ab49-258b8a6b1a5e,train,2,dry,0,weak_expert,9.84,0.7699398398399353,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
ce468c06-5a71-4498-8b0d-4d75551094b3_seg_0,ce468c06-5a71-4498-8b0d-4d75551094b3,train,2,dry,0,weak_expert,3.18,0.9927587509155273,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
ce8ccb5f-c7a3-48e1-839a-a9c4cd71ab3a_seg_0,ce8ccb5f-c7a3-48e1-839a-a9c4cd71ab3a,train,2,dry,0,weak_expert,9.78,0.875475287437439,6,6,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
d037aca5-7fce-402a-871e-d25601a69a8c_seg_0,d037aca5-7fce-402a-871e-d25601a69a8c,train,2,dry,0,weak_expert,9.78,0.8725496530532837,5,5,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
d2c91dbb-f9d3-4d93-ac4d-1b0245631c82_seg_0,d2c91dbb-f9d3-4d93-ac4d-1b0245631c82,train,2,dry,0,weak_expert,9.78,0.7351374626159668,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
d7e71034-14a0-4ebb-870c-11bffb7d80d4_seg_0,d7e71034-14a0-4ebb-870c-11bffb7d80d4,train,2,dry,0,gold_expert,9.9,1.0116115808486938,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
d801aaa2-a086-4213-a552-7dd6fbf53943_seg_0,d801aaa2-a086-4213-a552-7dd6fbf53943,train,2,dry,0,weak_expert,9.54,0.6222609877586365,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
d86c823a-3599-4b67-8ec5-85546f1abb16_seg_0,d86c823a-3599-4b67-8ec5-85546f1abb16,train,2,dry,0,weak_expert,9.78,0.7942259311676025,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
d92e70af-5bec-4d14-a60e-5a3806e24e75_seg_0,d92e70af-5bec-4d14-a60e-5a3806e24e75,train,2,dry,0,weak_expert,6.48,0.8141928911209106,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
d9bbd789-3516-4bd1-982f-040ffd01eddf_seg_0,d9bbd789-3516-4bd1-982f-040ffd01eddf,train,2,dry,0,weak_expert,9.3814375,0.9277528524398804,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
da46c7ee-5342-4f0f-8326-fae957cdfcdf_seg_0,da46c7ee-5342-4f0f-8326-fae957cdfcdf,train,2,dry,0,weak_expert,9.54,0.603096067905426,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
dc245a1e-cce1-47f4-914f-e4fa8dbd9917_seg_0,dc245a1e-cce1-47f4-914f-e4fa8dbd9917,train,2,dry,0,weak_expert,9.78,0.8069408535957336,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
dc2d0ff1-8f06-4deb-a95f-bdac66488319_seg_0,dc2d0ff1-8f06-4deb-a95f-bdac66488319,train,2,dry,0,weak_expert,6.06,0.6620959043502808,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
dc82a3d2-e9bb-40d2-8451-16ad60e188f2_seg_0,dc82a3d2-e9bb-40d2-8451-16ad60e188f2,train,2,dry,0,weak_expert,9.84,0.9850748777389526,5,5,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
deca9f96-463f-4198-baf0-19c42446ec19_seg_0,deca9f96-463f-4198-baf0-19c42446ec19,train,2,dry,0,weak_expert,9.9,0.8100511431694031,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
dee8c009-e2f7-4258-9c17-98f8ef49345d_seg_0,dee8c009-e2f7-4258-9c17-98f8ef49345d,train,2,dry,0,weak_expert,9.06,0.915129542350769,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
e0c631a6-5e7e-4f5a-8a07-d27f0ecbfb65_seg_0,e0c631a6-5e7e-4f5a-8a07-d27f0ecbfb65,train,2,dry,0,weak_expert,9.36,0.9954147934913635,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
e1259ecf-0b60-4106-9852-61c945065ab1_seg_0,e1259ecf-0b60-4106-9852-61c945065ab1,train,2,dry,0,weak_expert,8.28,0.8018859624862671,5,5,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
e2719794-cda2-484d-9147-7d526bd86148_seg_0,e2719794-cda2-484d-9147-7d526bd86148,train,2,dry,0,weak_expert,9.78,0.8119210600852966,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
e4740bf9-f9ea-47f9-9fbd-1a285654a9de_seg_0,e4740bf9-f9ea-47f9-9fbd-1a285654a9de,train,2,dry,0,weak_expert,9.84,0.7328042387962341,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
e5309e82-43fc-4aac-9bd7-200c3b4e926d_seg_0,e5309e82-43fc-4aac-9bd7-200c3b4e926d,train,2,dry,0,weak_expert,10.0,1.1582348346710205,6,6,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
e586aff4-968f-4299-b092-3e9a59472689_seg_0,e586aff4-968f-4299-b092-3e9a59472689,train,2,dry,0,weak_expert,3.9,0.8777145743370056,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
e614bfdf-0264-4094-8585-a1cd4068f503_seg_0,e614bfdf-0264-4094-8585-a1cd4068f503,train,2,dry,0,weak_expert,9.66,0.8479738831520081,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
e695a385-83cf-48d7-9595-ab9cf8923359_seg_0,e695a385-83cf-48d7-9595-ab9cf8923359,train,2,dry,0,weak_expert,9.96,0.5999008417129517,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
e6aa50ad-6ca4-4187-aca1-6e5915e1d691_seg_0,e6aa50ad-6ca4-4187-aca1-6e5915e1d691,train,2,dry,0,weak_expert,7.92,0.8323422074317932,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
e83d9943-0a3b-4492-a260-25dffff666b2_seg_0,e83d9943-0a3b-4492-a260-25dffff666b2,train,2,dry,0,weak_expert,9.78,0.7549746036529541,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
e8fe6b8b-a7be-404d-95a5-5da7f4efe0e8_seg_0,e8fe6b8b-a7be-404d-95a5-5da7f4efe0e8,train,2,dry,0,weak_expert,9.96,0.9801664352416992,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
e9d0b8ba-4bb5-46c6-a1a6-3d3f68fc0c19_seg_0,e9d0b8ba-4bb5-46c6-a1a6-3d3f68fc0c19,train,2,dry,0,weak_expert,9.9,0.7708897590637207,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
eb8828a2-ec95-4e4d-883d-7795322a0079_seg_0,eb8828a2-ec95-4e4d-883d-7795322a0079,train,2,dry,0,weak_expert,9.78,0.6666907668113708,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
ed19d797-397f-4218-8412-14d7f5c25780_seg_0,ed19d797-397f-4218-8412-14d7f5c25780,train,2,dry,0,weak_expert,9.78,1.033220648765564,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
ed988dfa-0bc8-409d-adea-4b44350ad946_seg_0,ed988dfa-0bc8-409d-adea-4b44350ad946,train,2,dry,0,weak_expert,9.78,1.0097686052322388,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
edd0f863-340f-4e5b-b4ce-a0ef86db8d9a_seg_0,edd0f863-340f-4e5b-b4ce-a0ef86db8d9a,train,2,dry,0,weak_expert,5.34,0.8005552291870117,2,2,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
ee675fea-3d85-4c06-acec-3c69d26986e7_seg_0,ee675fea-3d85-4c06-acec-3c69d26986e7,train,2,dry,0,weak_expert,9.9,1.0202629566192627,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
efe41fcb-0a86-4fd3-ad6c-e85f4cde8550_seg_0,efe41fcb-0a86-4fd3-ad6c-e85f4cde8550,train,2,dry,0,weak_expert,9.78,0.8119676113128662,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
f028405b-2f4f-4379-ba3e-acc7a69f90be_seg_0,f028405b-2f4f-4379-ba3e-acc7a69f90be,train,2,dry,0,weak_expert,5.4,0.996137261390686,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
f06dc4f4-26ec-4743-940c-505fb4dea0cb_seg_0,f06dc4f4-26ec-4743-940c-505fb4dea0cb,train,2,dry,0,weak_expert,3.18,0.39964741468429565,1,1,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
f3032d2e-cfa8-4725-88dd-1e3ca0b563f8_seg_0,f3032d2e-cfa8-4725-88dd-1e3ca0b563f8,train,2,dry,0,weak_expert,9.78,0.8734880089759827,4,4,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
f3f25a4e-536f-4fe4-b038-7428fc916411_seg_0,f3f25a4e-536f-4fe4-b038-7428fc916411,train,2,dry,0,weak_expert,7.2,0.9288730621337891,3,3,False,top15_margin6_smooth30_gap500_min80_win1500,energy_hysteresis_bounded_merge_nonoverlap_v3,True
