original_uuid,stage2_target,cough_type,event_count,mean_raw_s2_across_549_paths
811d96a7-e63f-4a8e-afc8-d8cef7bec7aa,1,wet,1,4.3279483720270826e-05
821f8448-26e5-4f74-acbf-e5d5058eaa93,1,wet,2,2.194166192970918e-05
8475da17-5c32-415c-ba77-6dfad5ee5f9b,1,wet,2,3.7178814767249513e-05
868d1ace-2365-4f81-bc7e-0fbe8214f5d7,1,wet,1,1.377048684599072e-05
8b96d238-8053-4b15-86b6-a31f448dda73,1,wet,2,3.716263326564736e-05
8cdd0367-1661-4524-830d-2bd69aa6dee7,1,wet,2,1.0907364730074829e-05
91678983-1d96-4390-8f09-55df6a75bb36,1,wet,2,2.1979053937708494e-05
9420ab0f-61bd-4567-a229-e93ff115785b,1,wet,6,7.583419287110776e-06
99de245e-7797-4b68-8b4e-7be2c3600f49,1,wet,5,2.974303402026327e-05
9c121206-2d76-40b1-bbd0-4b1f483adada,1,wet,5,1.2123385768569082e-05
9e41c672-ffbd-4a9b-919b-3fdfd4771f63,1,wet,4,1.0129453337409415e-05
a1f69db9-81f4-4a07-9808-dd1c99053125,1,wet,3,5.78088993071618e-06
a5115a55-1187-4983-b9d6-4e423d92f981,1,wet,3,1.2181972218841985e-05
aa78817e-f5e3-470b-b516-6006c59fb1fa,1,wet,2,2.099492766317147e-05
b392ae80-f91a-4a78-bad3-2e8a8c8130d2,1,wet,2,5.018567686637298e-05
b689a94c-70d7-4fec-a237-b5ded63ca518,1,wet,2,1.249261501230942e-05
b7f60904-a2e1-4068-9854-523ebe8d8c04,1,wet,4,1.869738226598058e-05
bcc118e3-39f2-45f9-8dae-46650d962729,1,wet,4,6.9469045644190666e-06
bd14922a-f88e-4b99-a338-360789a40b69,1,wet,2,1.988019312036456e-05
c34dae42-797d-41cd-815d-b10d23d8844d,1,wet,5,1.282736329671834e-05
c3c69ce2-8617-4329-8f39-7f7b16daafed,1,wet,2,1.24956370691916e-05
c9d68f80-c9ee-4cb3-885b-f4f46fa1c8bd,1,wet,1,1.419177547233553e-05
cc5b8aa6-355a-4f4c-bc88-4f1d5bafc5ad,1,wet,3,8.74050969372125e-06
dc994f21-ea5e-4236-bc48-2fd980feb2f8,1,wet,3,1.4844672896364445e-05
dff83863-6ceb-416a-9846-26b13bab1bfa,1,wet,3,1.3882346482184312e-05
e048aa97-7313-48f8-99f7-0f2795bf4a48,1,wet,3,2.3350225088432775e-05
e272246a-5c0e-4549-83b0-8330cfce867e,1,wet,2,9.701662735471598e-06
e292ff84-85b8-486e-984a-91ecceef4b90,1,wet,2,1.1978797447300415e-05
e39dac66-46e0-4d6f-b09c-58026674c71f,1,wet,1,1.1455334633274095e-05
e6788288-778c-46d3-9d83-c4c2eb6f707d,1,wet,3,7.288091531029118e-06
e89a2e55-e5ad-4774-950c-ae4e84b444f8,1,wet,4,1.1086143942224778e-05
ea3553b7-8fc4-4889-bc48-9318dfc1c9f5,1,wet,3,1.047742474440809e-05
ed5f5776-506b-42ac-85f6-021619d319b9,1,wet,5,5.923126300183504e-06
ee82b8a5-39ed-41da-a927-7be42bb86ec7,1,wet,3,1.4622797087025702e-05
f33560fd-1e3f-4117-b759-b2151dfb7eab,1,wet,2,2.089603094154489e-05
f3a3af59-0ebf-4644-a38b-32e36a70b876,1,wet,1,7.324565818071742e-06
f8c27e97-5b6b-4437-a8ae-236074a31b98,1,wet,1,1.8888417652746432e-05
f9144621-a450-411a-b4f6-9a29e617358f,1,wet,4,1.0504655440372122e-05
fd0859a7-9b11-405f-b151-6f21048f50bd,1,wet,3,5.4725546322709325e-06
059ae242-fffd-44c7-b821-9d73f93449aa,0,dry,4,4.37428479489957e-06
06ad9cc8-27ff-4d9e-bfec-f88a660d9253,0,dry,3,1.0436277249941638e-05
06b49798-22b7-4570-85b9-1390947ff34d,0,dry,2,5.569917652676668e-06
0b35d226-9927-4ddc-b5ea-cca273d43f66,0,dry,3,1.371636142947533e-05
0b60a771-1dde-49b8-a46d-d049b1791ca4,0,dry,3,1.417099659575093e-05
0ebcd337-e754-4955-a935-f7b3f04ec5ff,0,dry,2,5.089698890373386e-06
12a1f8a8-d986-477c-a186-501247d38869,0,dry,2,1.2870736906874914e-05
139d0f69-4c1c-416c-933e-ab45ea42ff93,0,dry,3,2.2336575034868047e-06
13ec7c23-9c3d-42a7-90e7-ca621e8e2c33,0,dry,2,2.3300074775426377e-05
15a0a034-354e-4637-b74c-9653763e0862,0,dry,2,8.968972541914363e-06
1645e119-c9ee-4cf8-9a87-31bcc8b025bb,0,dry,1,9.09539972423371e-06
167b1c65-40e6-4330-8dc7-d51d735ccdab,0,dry,3,2.3838734473063353e-05
1853c64d-a058-471d-8409-84fd2afb5edd,0,dry,4,7.462059366036586e-06
1add9b29-ef49-4a03-b38f-c9391161e7bf,0,dry,2,6.993049204332321e-06
1c13288a-9ef9-4027-9ca6-06472a106fb1,0,dry,4,2.3268885494096733e-05
1c4c4928-4a83-4fae-be54-48a557fb7739,0,dry,3,1.935065350338171e-05
1cef13ee-037d-49cb-bbd3-bbb44328cd91,0,dry,1,1.3610156852335636e-05
1e2fb96c-cc9c-450d-9474-b363b22adfe8,0,dry,3,1.4398207539513976e-05
1e35ccdb-4d0c-4a40-884d-500fa21dae26,0,dry,1,1.431937235268065e-05
1f02c230-3a22-4ee1-81e4-7e7237b36c03,0,dry,4,9.212153727950424e-06
21601275-9606-4574-869d-1cec6120d3e1,0,dry,2,1.185476192610775e-05
218f522f-d3b0-4370-a93f-e8a70d958950,0,dry,4,1.3314529357678846e-05
21d95211-da92-44a9-83c7-30f8d4c6d670,0,dry,3,2.2957135769565768e-06
22cb791b-2eba-480f-9eb3-69018bd25a04,0,dry,1,2.2080265757441734e-05
23757c39-1cc1-4c17-bdda-b8b44c42a68e,0,dry,2,1.106681450774747e-05
23b27f73-bbcc-4856-a5bd-8a9719e471db,0,dry,4,3.888688378887996e-06
24526b28-3377-4f1e-942f-8e3f6d38e44b,0,dry,2,4.122654842949908e-06
26194021-bc50-4a4f-b49e-e36a01041b49,0,dry,1,2.6496993325403964e-06
26b079a2-0954-4ca4-a494-1ef64e7d93f9,0,dry,1,2.7485629778782196e-05
27bfbb49-3141-4d9e-9746-0e830e859907,0,dry,1,1.9589031782678443e-05
28ccfa17-8a60-43b1-b0b0-2db7042c088e,0,dry,1,1.2199639754383844e-05
2c38b55e-7a52-4b23-a4a5-f0da83cd2cba,0,dry,3,1.716411862608897e-05
2e4456dd-bb47-45f7-b2ef-7b2d2f2859c6,0,dry,2,8.434131187226956e-06
30f89651-4d57-4de3-8575-ab68725eccef,0,dry,1,1.8561268199531327e-05
32233260-588c-4431-a326-4a0ea6c669c5,0,dry,3,1.5580975521587954e-05
32ba514c-b6e5-45a5-a62d-a4555084e3ed,0,dry,4,9.094684874513024e-06
335a56cc-66bf-4dd0-a60b-f7a596e43c08,0,dry,2,9.948424790722112e-06
33ed7ec5-c28f-4397-90ac-f64af5d0393e,0,dry,2,2.572007223356382e-05
341ff20f-b75f-4d5a-8ee9-38ba198ed6ec,0,dry,4,6.477308447816776e-06
34fa8ed4-a911-4def-9272-d26e56dd05d2,0,dry,1,5.712042948097084e-06
353bb06f-a51c-4646-b890-d7fd3529e0e2,0,dry,5,2.269715793544296e-05
35ee826c-b4e1-40ae-9873-7df156071b7b,0,dry,4,1.0584431917328459e-05
362c55e4-0bb0-4295-9dc3-be1e1e7e95a4,0,dry,2,2.0494962123570586e-05
37347587-048a-4a1c-a100-7cf820711428,0,dry,2,1.6251589400170797e-05
38578eb5-eef4-4c69-9e08-cbda1065b9d0,0,dry,2,8.167766002591215e-06
3a3e7613-0749-40ca-bec3-fbe8070a9719,0,dry,2,3.979178580167277e-06
3a6d3a21-4c29-47a9-9146-913edb738bca,0,dry,4,8.336052169993783e-06
3b6a0157-04a2-46cd-b5a7-299595293a2d,0,dry,3,9.230230604514537e-06
3b917045-a264-4e3c-9a70-491e49448c36,0,dry,3,6.765082040141022e-06
3cb4dbb6-d191-4331-bcdb-eec0f100484a,0,dry,2,6.072186937728502e-06
3d8a71a7-e94f-425c-8b92-09aceddcd063,0,dry,1,1.386757709021108e-05
3e231461-a679-4e96-8fcc-07480b6309c1,0,dry,3,1.9490802830494356e-06
3ef8a638-8f4c-4018-8e25-dfd817979599,0,dry,2,1.2466219496834785e-05
41c95439-7a27-4f01-8aba-4a0640b4683e,0,dry,3,1.4989978768130626e-05
4260e6fd-0a12-48de-9bfd-1b8644c2186b,0,dry,1,2.2278423894301793e-05
4376cf7a-db13-4730-b2bd-890bd5e5cb8b,0,dry,3,1.2758320317867143e-05
43e83454-4324-4f0d-8ff5-02c53b4781c8,0,dry,4,1.442194360651362e-05
449b3a31-6ec1-4e6a-bb90-4cf63b07c8be,0,dry,3,1.9264609854130975e-06
44c16fe2-1d25-4964-b32d-61ce832599c1,0,dry,2,1.778393304978697e-05
47041a03-16e8-4a03-b343-8d5e69afcd5c,0,dry,1,1.7245367461688514e-05
4763797e-e24f-4af4-a449-d60bbc9079cb,0,dry,2,3.918056169618157e-06
47edb277-7f3c-426d-8e14-a0385f3c1b77,0,dry,3,3.077723677616351e-06
486dd43d-63a6-4ad6-8a00-2787b31c245e,0,dry,2,4.6317960212852054e-06
48d28621-e417-47ae-ab2b-54e659e9df04,0,dry,3,8.17516227567162e-06
48f84033-8615-4805-b2a5-d84050d3951b,0,dry,1,9.277037021081472e-06
49f7f1de-5199-4291-b906-f058a8dc74d9,0,dry,1,4.137580513297722e-06
4a39216d-fdac-4a28-b2cc-367e39d098aa,0,dry,2,9.692671481220077e-06
4afa3822-6de3-4877-b5ee-2e4e7ffb9081,0,dry,2,2.14830721826856e-05
4e052563-ff5b-47b1-92c2-dc4ba0ac8fbc,0,dry,4,5.773476759484231e-06
4f51059b-0e34-4ae8-8ea8-66630d9b147b,0,dry,4,2.7628668887516766e-05
4fa3ac8d-f252-40d6-bccd-24aa5e35556c,0,dry,1,1.5922571887797668e-05
506b5606-cecb-4fba-8723-c4a2bfb8b038,0,dry,5,8.364124889116531e-06
510640bb-d6db-483f-a754-c5fa1eaaa388,0,dry,4,2.808049483440955e-06
5132cf1f-33ea-489a-83c4-9e428f1646a7,0,dry,2,1.194683454180779e-05
51e2e40b-f1cd-45ba-ad05-8219c595235c,0,dry,2,6.5852293021392055e-06
52047339-5625-493f-903a-e0c1950353b3,0,dry,1,8.693073352933844e-06
522a43ec-3d80-43e4-97c9-c21ceb8b7a63,0,dry,3,1.0023541325866792e-05
539a8ff2-b70e-4d5d-9799-53bf23cf3acf,0,dry,1,1.4273835846939123e-05
5402221a-1b2a-4472-ba3e-f5cfc04f18f0,0,dry,1,1.4669604976721315e-05
55cb1a15-6513-4602-8f59-ecdb5681248c,0,dry,1,8.099535308408183e-06
55d0ed26-a7a2-418d-b326-d0bd29a3f19c,0,dry,2,1.7084075926499487e-05
5683cd42-347e-4fbf-8cd5-aa60c3e5b6cc,0,dry,3,5.958564084046419e-06
57c25c39-f510-44e3-9ca0-0f694c81a440,0,dry,1,1.4935881285036562e-05
57e1df06-5e7a-451e-8ffa-6aeaeb732192,0,dry,5,1.1799187829356064e-05
583bcee8-db16-4027-b767-cd74e9433cba,0,dry,3,5.439173275738727e-06
58970bd3-2993-4762-8b21-0c5a2937c16b,0,dry,2,1.781665678880288e-05
5ac1a9c3-b135-4589-95dc-cf2a222265f8,0,dry,1,1.2061622522830717e-05
5be10c89-4c9a-495e-8671-f445f51a3fe0,0,dry,3,1.4532096430216862e-05
5e232ea7-d639-4ec9-99b2-1829528cdf1c,0,dry,1,6.85957037160504e-05
5e6d9fe2-f660-49d8-8258-96fc6518187d,0,dry,3,1.096394130038629e-05
5ef9fa57-cf7d-4964-a001-05fd72063add,0,dry,2,1.3493071652347998e-05
60c3afcc-fe9b-4d91-b713-0ab357d5c825,0,dry,1,1.9079932026955734e-05
6208f70a-1cd0-4428-a68e-b3db1bc8abf7,0,dry,3,5.603564453853714e-06
6308a83f-58f0-4cd8-be25-5c75b8883126,0,dry,4,8.32097320500986e-06
639c6225-edd2-4f9c-8c7f-5fedd57ef73f,0,dry,3,9.113065925976711e-06
668c6e03-edc6-45aa-98d1-429fe5bd92fa,0,dry,1,2.1494050007194855e-05
67b68c39-caf5-46b1-b8da-7f2fd9068a5a,0,dry,3,2.030666720825584e-05
6868da77-a36a-4fb4-afa5-aba26bd2bbd5,0,dry,5,1.166433540980864e-05
70bd76c5-bfc6-4a4d-9942-47588699c714,0,dry,3,1.7877468819532964e-05
724ff070-52ab-48e8-8e85-f6431a9d2869,0,dry,1,2.147299437007781e-05
729d23d1-9abd-44df-8b05-22217b1ffbdf,0,dry,5,1.2645836915287266e-05
7336b77f-6873-4e2c-837d-2ef925a3d33e,0,dry,4,1.6424647091858003e-05
74c47154-dc42-4f14-8285-b5a507ef9463,0,dry,2,6.7928823623013125e-06
751c4649-2d74-46f1-a873-b0d40946e145,0,dry,2,7.444435006077626e-06
756d7aa4-e12a-4eb3-b119-2b8a7db0abb6,0,dry,1,1.2144235620761415e-05
76521f70-dec6-4d64-8378-a0dbb1f5c724,0,dry,3,6.56473570745969e-06
7668e116-b279-4ee0-90f6-dff5be2df938,0,dry,1,3.6360298324187322e-06
7672fa5b-277c-40e4-98e7-bca978acfe9e,0,dry,2,7.892523749196394e-06
76779311-1f9c-40b5-845d-bde19b0d9c0e,0,dry,2,1.3285472901327929e-05
78bba857-d1c8-4a56-86d5-650911bad154,0,dry,2,1.6106686338083163e-05
7a92755e-90c8-4491-a7ec-36b3d9a74ceb,0,dry,3,4.57147259971887e-06
7a94b3ae-2fd8-48f3-b15d-34c157c21e8f,0,dry,2,2.0279332609366963e-05
7e4cf3ef-9c9a-43ff-8e0e-527eddeff067,0,dry,4,1.4389542759155273e-05
7ec311f3-c48a-4b46-81dd-de4ffca3610c,0,dry,4,7.430878474623982e-06
7f64a4ba-035c-41e1-a7d0-34f60d160648,0,dry,2,3.749189243350638e-05
80ef7fb3-fa42-4539-8109-bac59586b80d,0,dry,1,7.544859272786912e-06
818197ee-acaf-48e1-8776-1c70942a4ced,0,dry,2,9.696208467439397e-06
82a7bdf0-56fb-426c-9dc6-7811ee82ece2,0,dry,6,1.0389924211054946e-05
8395f784-e828-4c74-a856-e49cdb1074ef,0,dry,4,6.417249484117952e-06
84f7f9eb-ce07-4ace-8c02-d83360a25db4,0,dry,5,1.184166491117803e-05
86154e17-8089-4f5a-9dfb-427f4e5a9583,0,dry,1,1.0650846713389773e-05
880d7516-b583-45c9-9012-949148905250,0,dry,2,7.241308055740659e-06
885278b4-30ed-4dd7-a813-f0e2706a12ba,0,dry,4,7.509555794677725e-06
88571a5b-7d25-4373-86f8-f784dbceabec,0,dry,4,1.5354855536111723e-06
89a9d33a-38ac-4927-914b-79d448519c72,0,dry,2,3.365164998690008e-05
8a4486c3-9d2f-47cf-82ec-998b7f59e8f2,0,dry,1,2.7563241169191863e-05
8b50115d-5e51-4fa0-9521-f6ecc0b6527d,0,dry,3,3.602391838120272e-05
8c509a42-be60-4f6c-b5a8-5f304d5caff7,0,dry,3,6.568540675861523e-06
8e381f25-6bc9-4b5e-b221-f92e340e71b9,0,dry,2,1.047622723216325e-05
8e9e20cd-78c6-414d-91fb-c99092255bd6,0,dry,5,1.1605668225713683e-05
8ef63129-6889-4095-8e2f-562ddee8069e,0,dry,1,1.4260065549628262e-05
8f71aa36-4f94-4726-9def-b98b63f03a27,0,dry,2,1.137150311752509e-05
900e0342-6ad8-48f0-8cbc-e8f1950541df,0,dry,3,6.426610455858539e-06
90df4728-8750-4646-a0a4-027f2c9cd544,0,dry,4,1.8997384364592096e-05
9255b8a3-43a2-4c4d-a858-9ddc45bb506b,0,dry,3,3.5417163553184633e-06
92d33463-e1bd-490e-8a8d-adb7bfb0b24e,0,dry,3,2.441825123436796e-06
9333c624-ef59-44f6-9643-fa9b2485c173,0,dry,4,5.489636691206842e-06
93d85777-43fb-4fbf-a63b-95434133437b,0,dry,2,7.23278286602424e-06
977592cb-c1f2-4b5e-bad1-6132b5cd2ad0,0,dry,2,5.068936078256678e-06
9b1454f3-7e95-4b04-9369-ba923145c84c,0,dry,2,1.0879118973968185e-05
9cc8c2de-8733-4e5b-a18d-5bf9a5166c85,0,dry,2,5.923294550034806e-06
9d03d2b0-dde8-4a31-b4a8-7bb87e98750f,0,dry,1,4.483220373366788e-06
9dc66677-d2a0-4c56-8a4d-74177f49ba1e,0,dry,4,2.560738476992778e-05
9e4f4e7b-541e-4e88-80c8-458f62c12825,0,dry,3,7.108692804483044e-06
9f2e5d96-7ac5-4b6b-8d67-afebd051d2e1,0,dry,3,1.3243289876051905e-05
9f4dfad5-c175-4a75-b3ac-cdc08e72b98c,0,dry,6,1.9639710305427882e-05
a08ada1f-32e6-40cf-9513-57cf411cf97d,0,dry,3,2.102125495916472e-05
a0bd7465-ae76-40cd-903b-3591ed9595db,0,dry,2,1.2397288957547419e-05
a1ffec02-864d-4739-8725-1f7487fee29c,0,dry,4,6.429537326964156e-06
a286fb10-67fa-432e-80b1-e3f3992f4f95,0,dry,3,1.8604953002824503e-05
a28776b5-b876-47ac-8973-9ca280156608,0,dry,2,7.74869724346881e-06
a2f3af55-0c64-4b6a-af94-35566bbdcf74,0,dry,4,1.7459832064707848e-05
a3a67ea5-43d5-4b74-8176-0230d2281efb,0,dry,3,8.927746881622058e-06
a3f71947-b7ec-4fd4-a091-987a2859d5e1,0,dry,4,1.615058476983377e-05
a426cca7-528f-41d3-aba4-b717699e45d5,0,dry,1,1.3804559813172596e-05
a523b86d-a88a-450b-a778-bb131e1e0865,0,dry,1,2.1143618488682365e-05
a5e352b6-3f84-4374-9551-15e14383c27b,0,dry,4,2.502497166000363e-05
a684a1c0-e2de-4ae2-b1a1-cca613005bd5,0,dry,1,1.640161534272657e-05
a6c4aa4b-eaa9-457f-a077-98eba5b8ad0e,0,dry,4,1.5034713563258044e-05
a8eeb6e9-2034-4c15-8fea-525fdfb3ef3c,0,dry,2,1.369771564363855e-05
aa0d68d2-690e-4341-9a83-c041c6abfcea,0,dry,1,8.843065886666504e-06
aa4877b2-4820-422b-affe-c3d31c1fc70a,0,dry,3,1.6550918634263692e-05
abb1586c-6a06-4667-8407-5574b4cc78e3,0,dry,2,4.306736516486268e-06
acaf0afa-64f0-4c09-b764-24f8b3f5dff0,0,dry,3,2.0979813006711924e-05
acd3adc4-4f5c-4144-8dd6-3ea2063845db,0,dry,2,4.452611975248896e-06
ae24d283-6e7d-4677-a6c0-c8de2fc87422,0,dry,6,8.897826727145468e-06
ae5dcf74-bf11-47a3-b0d6-c668a0794d8a,0,dry,1,5.003457100415469e-06
b010f28f-e601-49de-9293-fb65fdad2dd4,0,dry,1,1.1601617805989975e-05
b05935c3-68d7-4a28-aea9-f92fbe295c6c,0,dry,1,5.6403390033858914e-06
b0f208f9-2bb8-4de3-b144-ecc04a5e10d3,0,dry,3,1.368218508245862e-05
b2880c03-b9df-4fab-b2cf-a82eb3ab97f8,0,dry,5,1.5563547590036683e-05
b3889822-bf4c-4655-8d72-69593a4abda4,0,dry,3,6.794922768571278e-06
b4538358-d704-49f4-81a6-2888dfc4b309,0,dry,1,2.2632516382260315e-05
b4d64d96-8bf9-413d-a165-e6deed6c4dba,0,dry,2,2.2365661786603965e-05
b5880de4-b63e-4b27-9a51-35a5a6667af3,0,dry,3,3.1030841163888935e-06
b5ec57dd-28bb-428d-a420-6617f7749a9a,0,dry,2,6.506137296455716e-06
b694763f-70c6-4f29-bb00-0e8d7d7c9a0f,0,dry,4,8.0242267411989e-06
b6ad6b8e-d647-4a31-a414-3c79a1006e80,0,dry,1,5.7105736396301415e-06
b74176fe-cc78-4daa-8541-10ba8968439d,0,dry,1,2.3749125505302205e-05
b8d76cc3-378a-4ac6-9aef-0640c8473e7e,0,dry,1,1.367035591763279e-05
b986fda8-71e3-4de9-8702-5cc2c82b5faa,0,dry,5,1.287558358713483e-05
bb6ce694-ca5a-4b1a-9460-8c4cbae05826,0,dry,2,1.2829177176184943e-05
bbb221cc-8c5c-407d-9ae1-ae8ebd842504,0,dry,1,1.6053529522951783e-05
bbd87814-fc8c-493a-907c-aeb18acf8e44,0,dry,1,1.3928310057004812e-05
be9d7901-a0ae-4ef1-83f6-d58c5263cd96,0,dry,1,1.847772339288382e-05
bed17bfe-d49d-44a1-a3d1-40ae3249ec52,0,dry,1,1.4652872741440738e-05
c07875ca-5e1a-4263-9a47-4c06f2b0fbe3,0,dry,2,8.38478515686335e-06
c1281451-b74b-4659-beb7-11669297e022,0,dry,3,1.1317596564240895e-05
c29f01d2-870f-4aac-94ec-3699fc0ee32a,0,dry,3,1.761778361379921e-05
c5470e5f-81fd-4586-bfdb-7e94e7cce348,0,dry,5,1.3110807347372692e-05
c5868d6c-a411-4f12-b563-0a418224c376,0,dry,6,6.796871808559781e-06
c587c70a-7489-4c3b-9696-ce1b715168ec,0,dry,1,1.996003412479739e-05
c5f4b9fe-04cd-441b-801f-ae24db6b2fc7,0,dry,2,1.2843773099029155e-05
c66b8483-8310-437c-9e6d-ab3fc0aa5e98,0,dry,1,1.6091776729210165e-05
c903ddd6-d205-411d-923a-60550e6aab1e,0,dry,1,8.020744296780507e-06
c91f0ba5-6d0e-415a-a27f-b9753d758533,0,dry,2,3.5178351796458976e-06
ca4c3587-d044-4242-81e1-7a51e68db6a7,0,dry,2,5.046862506714592e-06
cbbef439-96c8-4dca-b3ff-f8491b7c8653,0,dry,3,1.0811346595389118e-05
cd05d1d9-ed06-4fa7-b0d7-3e43c89eb45b,0,dry,2,4.400650760924671e-06
ce2634a4-1ad5-4e79-bb90-905c03e52afb,0,dry,3,8.80215122423705e-06
ce29aef9-0a86-42e6-ab49-258b8a6b1a5e,0,dry,1,1.652752644583011e-05
ce468c06-5a71-4498-8b0d-4d75551094b3,0,dry,2,1.566577889579935e-05
ce8ccb5f-c7a3-48e1-839a-a9c4cd71ab3a,0,dry,6,9.790832488451892e-06
d037aca5-7fce-402a-871e-d25601a69a8c,0,dry,5,9.723576937386674e-06
d2c91dbb-f9d3-4d93-ac4d-1b0245631c82,0,dry,2,4.203076340337003e-06
d7e71034-14a0-4ebb-870c-11bffb7d80d4,0,dry,4,6.072001234262888e-06
d801aaa2-a086-4213-a552-7dd6fbf53943,0,dry,4,6.684872296289824e-06
d86c823a-3599-4b67-8ec5-85546f1abb16,0,dry,3,6.632318486930818e-06
d92e70af-5bec-4d14-a60e-5a3806e24e75,0,dry,2,1.2672843787481513e-05
d9bbd789-3516-4bd1-982f-040ffd01eddf,0,dry,3,1.6333565908110633e-05
da46c7ee-5342-4f0f-8326-fae957cdfcdf,0,dry,2,8.77843106131631e-06
dc245a1e-cce1-47f4-914f-e4fa8dbd9917,0,dry,3,4.353992590840366e-06
dc2d0ff1-8f06-4deb-a95f-bdac66488319,0,dry,2,9.801379099680347e-06
dc82a3d2-e9bb-40d2-8451-16ad60e188f2,0,dry,5,6.800389867804087e-06
deca9f96-463f-4198-baf0-19c42446ec19,0,dry,3,1.0544123445031738e-05
dee8c009-e2f7-4258-9c17-98f8ef49345d,0,dry,3,1.0093791227465762e-05
e0c631a6-5e7e-4f5a-8a07-d27f0ecbfb65,0,dry,3,6.339210803130742e-06
e1259ecf-0b60-4106-9852-61c945065ab1,0,dry,5,7.750277733294213e-06
e2719794-cda2-484d-9147-7d526bd86148,0,dry,2,8.015104723301473e-06
e4740bf9-f9ea-47f9-9fbd-1a285654a9de,0,dry,1,1.8944745383326876e-05
e5309e82-43fc-4aac-9bd7-200c3b4e926d,0,dry,6,3.062541290516144e-05
e586aff4-968f-4299-b092-3e9a59472689,0,dry,1,1.0214725118937835e-05
e614bfdf-0264-4094-8585-a1cd4068f503,0,dry,3,2.241690354834645e-05
e695a385-83cf-48d7-9595-ab9cf8923359,0,dry,3,2.487823183392511e-05
e6aa50ad-6ca4-4187-aca1-6e5915e1d691,0,dry,3,6.735691464147721e-06
e83d9943-0a3b-4492-a260-25dffff666b2,0,dry,4,1.0772669967206595e-05
e8fe6b8b-a7be-404d-95a5-5da7f4efe0e8,0,dry,2,8.852734808503425e-06
e9d0b8ba-4bb5-46c6-a1a6-3d3f68fc0c19,0,dry,3,9.55677887491052e-06
eb8828a2-ec95-4e4d-883d-7795322a0079,0,dry,4,1.051042129091388e-05
ed19d797-397f-4218-8412-14d7f5c25780,0,dry,4,1.6764612453245783e-05
ed988dfa-0bc8-409d-adea-4b44350ad946,0,dry,3,2.0400118413161334e-05
edd0f863-340f-4e5b-b4ce-a0ef86db8d9a,0,dry,2,1.3417251274257176e-05
ee675fea-3d85-4c06-acec-3c69d26986e7,0,dry,4,1.1131545176939843e-05
efe41fcb-0a86-4fd3-ad6c-e85f4cde8550,0,dry,1,4.242187099552708e-06
f028405b-2f4f-4379-ba3e-acc7a69f90be,0,dry,3,3.043653898667625e-05
f06dc4f4-26ec-4743-940c-505fb4dea0cb,0,dry,1,5.439880897710832e-06
f3032d2e-cfa8-4725-88dd-1e3ca0b563f8,0,dry,4,2.651332764185144e-05
f3f25a4e-536f-4fe4-b038-7428fc916411,0,dry,3,1.1196378124395367e-05
f4e86ede-7444-4325-bcf8-bfd540e8ce43,0,dry,2,5.3200407008904634e-06
f4ea2005-309b-4c9a-84b2-6ed938532d05,0,dry,4,8.474971763502756e-06
f6dc47c2-d5f1-4153-b9a9-7ee1419cbae5,0,dry,4,2.545909360385657e-05
f7d1f28a-e3a8-4dd9-b7ec-93e04ee023a0,0,dry,2,8.077092651712651e-06
f9dd0931-616e-426c-85cb-c431ddf06e7d,0,dry,1,1.5931220177894922e-05
fa3cbbd0-dcbb-4ce7-a658-d87644a69946,0,dry,2,2.573997379966995e-06
fb0971e2-8ebf-459c-972d-b09d28ae0ca6,0,dry,5,5.377501301398499e-06
fb8f5c0b-93e0-4403-baea-26673d650b42,0,dry,3,1.2154461464409554e-05
fd849b72-f4bf-4852-9bc2-fd9becc9571e,0,dry,1,1.0795174043664415e-05
fd9c0574-c559-4301-bab9-bbf45e64ed40,0,dry,2,1.4268113173861643e-05
ffd18a56-096d-40fc-9862-e5c5a8ca1fcd,0,dry,4,9.746744969457712e-06
008ba489-31ad-44d8-856b-fcf72369dc46,1,wet,2,1.0273828601473818e-05
00bf9f83-2e8f-47cf-a4f2-97f2beceebc1,1,wet,1,7.411370625445274e-06
14a3c119-bee8-435a-9193-d2ce7cb84a03,1,wet,4,1.1970813653485227e-05
1510dd92-a632-48ad-b5e7-1853a9e8e61d,1,wet,3,2.0930870054576905e-05
1d120109-bee0-4597-8fc6-c8eaf97cab5c,1,wet,2,9.656486296533458e-06
21aee478-6d13-45ea-be4d-4f29fd244798,1,wet,2,1.2153135022122474e-05
224ee66d-7c74-474d-8123-360b75ed739c,1,wet,3,6.049211516770947e-06
22975528-762e-4bd7-9f73-a3da0b485cb4,1,wet,6,5.388864927475003e-06
28d4e487-0d9d-4911-951d-5de7fcb5c986,1,wet,4,9.601125600202124e-06
30a6ca1c-0b72-4ad2-9226-e9bb06add48d,1,wet,2,1.3162025458934525e-05
3278e364-afdd-4c39-9126-b8b4a4caf1c5,1,wet,5,5.4342678536018855e-06
36d918eb-8f0c-4ab2-a7de-7aa27f58800c,1,wet,4,1.24609744827469e-05
3bd63a44-a443-4a3f-a1ec-ffc2540f7ed0,1,wet,5,3.822614261317273e-06
3f9a82e6-93b5-4d80-b8ae-09d36929d437,1,wet,3,2.671683112119865e-05
44276123-82cf-4aa0-abb6-a483c83b9852,1,wet,1,1.3973921404932372e-05
459c949d-1074-4687-a911-e1b61753643c,1,wet,1,1.2786460097992399e-05
4811b9fb-5369-478e-91ac-a6eb9a72005e,1,wet,3,4.773905336847639e-06
