fname,source_archive_member,destination_path,file_size_bytes,sha256,sample_rate,channels,subtype,frames,duration_seconds,extraction_status
399627,FSD50K.dev_audio\399627.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\399627.wav,350286,f1636d29a484187bf878e42fbc753ca0d3bb809a6b4946aacccd205eb5ce1492,44100,1,PCM_16,175104,3.9706122448979593,extracted_and_validated
410493,FSD50K.dev_audio\410493.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\410493.wav,1009742,6ec9bffc6de0b7e25652f49b2870540b19a68849d314347832ad4e59fd239dba,44100,1,PCM_16,504832,11.447437641723356,extracted_and_validated
411083,FSD50K.dev_audio\411083.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\411083.wav,517364,3a8a71b66aa00e352744e267c3133f735593f36253d8d8ac3c323845efa17327,44100,1,PCM_16,258643,5.864920634920635,extracted_and_validated
41385,FSD50K.dev_audio\41385.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\41385.wav,100748,37c52fe9e645feb8f569f84f7ac7a3bcdf5d8057adcf85539514c08f286ef1be,44100,1,PCM_16,50335,1.1413832199546485,extracted_and_validated
41386,FSD50K.dev_audio\41386.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\41386.wav,101234,577180c64a4c134c0291f2006e32394c714f0c451294004f2f6db775fd7ecce3,44100,1,PCM_16,50578,1.1468934240362811,extracted_and_validated
41387,FSD50K.dev_audio\41387.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\41387.wav,61788,260555346f183ccab33d1b778b1770df3945380d89e320ee38fcd7e5ec585893,44100,1,PCM_16,30855,0.6996598639455782,extracted_and_validated
426271,FSD50K.dev_audio\426271.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\426271.wav,260046,9341ae2820d3bc45d7491f7ee46d37d08601c016a0642774bb1c9e2358e1a805,44100,1,PCM_16,129984,2.947482993197279,extracted_and_validated
432193,FSD50K.dev_audio\432193.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\432193.wav,501838,eeb47966418f0c807aa2d141f2f926112fa15ccba0f19ed58b22e67dbd4542ed,44100,1,PCM_16,250880,5.688888888888889,extracted_and_validated
432266,FSD50K.dev_audio\432266.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\432266.wav,210466,1e87898ff162bb1c6cc35abdfe5ac510e56909da7657be70d23a37b1ff03d4c9,44100,1,PCM_16,105194,2.3853514739229027,extracted_and_validated
432380,FSD50K.dev_audio\432380.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\432380.wav,1011850,1779c808fb8bf2909236b298bebd9e1f851913dae611a376ae5d47b6780a7e5b,44100,1,PCM_16,505886,11.471337868480726,extracted_and_validated
433639,FSD50K.dev_audio\433639.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\433639.wav,314446,7bb6001f3fbea6de9c2232387316e20afdfba3982e5b7fdb824ed2d74c8dc4a7,44100,1,PCM_16,157184,3.564263038548753,extracted_and_validated
433640,FSD50K.dev_audio\433640.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\433640.wav,323662,b140ff590361bc572902efe05779524232cb320f796f5442efd60fcd52859d95,44100,1,PCM_16,161792,3.6687528344671203,extracted_and_validated
45150,FSD50K.dev_audio\45150.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\45150.wav,296668,ffd94b3b55639df6d8ba68295665c139c7bf89cf82dc510c4852848d10ebece1,44100,1,PCM_16,148295,3.3626984126984127,extracted_and_validated
45574,FSD50K.dev_audio\45574.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\45574.wav,1771086,1c1f0c2a3221e61ea9e39a7f983cfa92e682867414f16ca781a5f64a7ea6b834,44100,1,PCM_16,885504,20.079455782312927,extracted_and_validated
45575,FSD50K.dev_audio\45575.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\45575.wav,1658702,f58913197c5518236bcd6fea74c21e2c89aac558994dd7ccb6e87276fea9196a,44100,1,PCM_16,829312,18.805260770975057,extracted_and_validated
45577,FSD50K.dev_audio\45577.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\45577.wav,1982542,d7d94e304f056ee2ab45f11e1e8f9086de72f620505ab642f561b48bfc11b988,44100,1,PCM_16,991232,22.47691609977324,extracted_and_validated
45578,FSD50K.dev_audio\45578.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\45578.wav,539726,31bc286a0303278b6b0a36253b4a323cb3fa798e14b62552d6d0b34b9811d76a,44100,1,PCM_16,269824,6.1184580498866215,extracted_and_validated
45925,FSD50K.dev_audio\45925.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\45925.wav,511638,9d1218709e98f7b0a335695a81405daebc7c508d1cb3cdb09fff8d4604ae8aa3,44100,1,PCM_16,255780,5.8,extracted_and_validated
46971,FSD50K.dev_audio\46971.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\46971.wav,450682,7a7a3a9bd1177c41453cb1d58d3375f06f622c2e561ce18a702a94dae764136f,44100,1,PCM_16,225302,5.108888888888889,extracted_and_validated
47134,FSD50K.dev_audio\47134.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\47134.wav,1117120,f23702dcfc90e6911917d7e400272a3a97db7438c0bee992e6bf8b37f7214718,44100,1,PCM_16,558521,12.664875283446712,extracted_and_validated
47135,FSD50K.dev_audio\47135.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\47135.wav,1539796,69f7c6d6b8a388ba1e624f9cb7dca2647fde3eb23cfdd37e74e5062a80fb81d2,44100,1,PCM_16,769859,17.457120181405894,extracted_and_validated
51136,FSD50K.dev_audio\51136.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\51136.wav,476358,54e2f3193a4aa3a7c45db0624d78094df8a2fac27ad2e923514181162aa3dec4,44100,1,PCM_16,238140,5.4,extracted_and_validated
63752,FSD50K.dev_audio\63752.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\63752.wav,77486,88c7bc63b16f32e86e2244979321cf2526e2f0f6e497e7cf8db1d545674edb3d,44100,1,PCM_16,38704,0.8776417233560091,extracted_and_validated
68034,FSD50K.dev_audio\68034.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\68034.wav,1278210,d00a22a2080ef8d241075afaeab66d8983f0fa21c409b4df30e6e1f5a78f7d4d,44100,1,PCM_16,639066,14.491292517006803,extracted_and_validated
73327,FSD50K.dev_audio\73327.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\73327.wav,258126,67e3c4b7cf1234ebbe5086d055e8144a16964dab185e12a888b9ff1c503598dd,44100,1,PCM_16,129024,2.9257142857142857,extracted_and_validated
77157,FSD50K.dev_audio\77157.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\77157.wav,168024,c9e072d02fcd974b585bec99f1410d0350fcd62e862f08826b10e00a1b3f9605,44100,1,PCM_16,83973,1.9041496598639456,extracted_and_validated
77459,FSD50K.dev_audio\77459.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\77459.wav,168318,0b0592b34ddb77ec997d957233658b16463e86632e0a8a2a455d420d46b2214c,44100,1,PCM_16,84120,1.907482993197279,extracted_and_validated
82717,FSD50K.dev_audio\82717.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\82717.wav,174964,978d4e2628a9dc6006639faf18e4e620ca87dfedc3f5a1c1df26f43483e57d38,44100,1,PCM_16,87443,1.9828344671201814,extracted_and_validated
84690,FSD50K.dev_audio\84690.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\84690.wav,1851102,b35ef210548c41cccf234814cf77f624a3f023828f8cb41b88aab4c512a6778c,44100,1,PCM_16,925512,20.986666666666668,extracted_and_validated
84695,FSD50K.dev_audio\84695.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\84695.wav,529278,bdbedbfbc2986f393e595694a30eef851248ef58a264dde50b49bb4da3eed0fe,44100,1,PCM_16,264600,6.0,extracted_and_validated
87411,FSD50K.dev_audio\87411.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\87411.wav,99304,57284a4410fde430611ad344f17725e76c58114be2f391d5a432a635850c48d6,44100,1,PCM_16,49613,1.1250113378684807,extracted_and_validated
87412,FSD50K.dev_audio\87412.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\87412.wav,198528,4ab78ce9d40621d83675dec913923929bd226637ade078386075a3834c8448d0,44100,1,PCM_16,99225,2.25,extracted_and_validated
87511,FSD50K.dev_audio\87511.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\87511.wav,160910,0f46a9b9bb24ca81eb1740880e85895ec50ccb26fa739cef961beaf775c88cc8,44100,1,PCM_16,80416,1.8234920634920635,extracted_and_validated
87512,FSD50K.dev_audio\87512.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\87512.wav,264678,31e1cfd0d108dac574ba53764fb187c8bbfce26d703c832dc0f5b3b03da9db12,44100,1,PCM_16,132300,3.0,extracted_and_validated
87513,FSD50K.dev_audio\87513.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\87513.wav,209638,b021b17e2504d9322bbb80e7d790fcb17d659d1102f6bb913692977822edcee3,44100,1,PCM_16,104780,2.3759637188208615,extracted_and_validated
87794,FSD50K.dev_audio\87794.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\87794.wav,421838,59b80d1b9aeff7c012439c247ceca56c914f377dbcb0364c39dfa2a925066dcb,44100,1,PCM_16,210880,4.781859410430839,extracted_and_validated
87795,FSD50K.dev_audio\87795.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\87795.wav,683214,deb9830ee385ec5e16c86b0b05b008d126081000100bed307a971d4e8d90c9ff,44100,1,PCM_16,341568,7.745306122448979,extracted_and_validated
87796,FSD50K.dev_audio\87796.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\87796.wav,392654,943f400aeca9fbb5682e3a8a7c28ecd4f57a20eb374fabce5770bcd0dec5b9ba,44100,1,PCM_16,196288,4.450975056689343,extracted_and_validated
87797,FSD50K.dev_audio\87797.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\87797.wav,1639118,5674d73c7c24af62f169eb28d11332519181dd922aaa8c1885ad8f9a5b8ff76b,44100,1,PCM_16,819520,18.583219954648527,extracted_and_validated
87798,FSD50K.dev_audio\87798.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\87798.wav,507342,9111158d02f1ed1b32fb3e8365987a635d2c5cd1eaabc25913db756ace3bbffa,44100,1,PCM_16,253632,5.751292517006803,extracted_and_validated
87799,FSD50K.dev_audio\87799.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\87799.wav,1145038,7747601aa61cfd8192e0836ef0cfd120b15936dc3871c74f8a8543892dc628c0,44100,1,PCM_16,572480,12.98140589569161,extracted_and_validated
87961,FSD50K.dev_audio\87961.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\87961.wav,1336398,f9ee4df5f90a10abb4c77ba4c0d249d3130428e861fde85e07aa3b18254a803b,44100,1,PCM_16,668160,15.151020408163266,extracted_and_validated
90073,FSD50K.dev_audio\90073.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\90073.wav,1309672,ff7370bb3268ee781ce62161069def5c389ba385702a222853e11545644ea780,44100,1,PCM_16,654797,14.848004535147393,extracted_and_validated
95530,FSD50K.dev_audio\95530.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\95530.wav,861926,da893a447c8f29905d1d3782a7947f3b98503986a9d80825848bded4ed33c3e0,44100,1,PCM_16,430924,9.771519274376418,extracted_and_validated
95531,FSD50K.dev_audio\95531.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\95531.wav,1290358,5761e736b493081483ccf811bb5cbd1f0820eddf8b1dafac2b6891893972b974,44100,1,PCM_16,645140,14.629024943310657,extracted_and_validated
96189,FSD50K.dev_audio\96189.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\96189.wav,410284,dd7e75fdf2b7f94d87cf907628880228a9b83ec0e3967f993f04248ebda5483d,44100,1,PCM_16,205103,4.650861678004535,extracted_and_validated
125403,FSD50K.dev_audio\125403.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\125403.wav,1161966,a0dc09c2e79813c3f7e0f52b5f778f9643d86b834f6d1da2d0602e7c9dd2f70b,44100,1,PCM_16,580944,13.173333333333334,extracted_and_validated
152367,FSD50K.dev_audio\152367.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\152367.wav,287830,865815088c637357b38a280b750359f859002c602380b88ba5a7b89e38f903c2,44100,1,PCM_16,143876,3.2624943310657595,extracted_and_validated
152995,FSD50K.dev_audio\152995.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\152995.wav,264678,f65d1a29d4d3aeed2ab1a19b5fed794ce94e56ea7c3d2a64193c1709a30d41c2,44100,1,PCM_16,132300,3.0,extracted_and_validated
155591,FSD50K.dev_audio\155591.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\155591.wav,273182,833de1e65f4e727c8f2f27cfe71e9897e2b38991f0bf389041e04cc86863c8d7,44100,1,PCM_16,136552,3.0964172335600906,extracted_and_validated
155603,FSD50K.dev_audio\155603.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\155603.wav,610066,b5b4196ca4f7890257b7317f7ae601f1e29ce7a2e1b89f64c1f30c7407efa820,44100,1,PCM_16,304994,6.915963718820862,extracted_and_validated
189786,FSD50K.dev_audio\189786.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\189786.wav,125028,2bdce2887725cc14c5ef0eecc100e1ed4741d732a339103137d90a7a58d36ed7,44100,1,PCM_16,62475,1.4166666666666667,extracted_and_validated
207829,FSD50K.dev_audio\207829.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\207829.wav,191310,1d47d64f7c6245ab8d05296b6c2e2a231589d33a4a714371012a6a9c5f2dd228,44100,1,PCM_16,95616,2.1681632653061222,extracted_and_validated
219768,FSD50K.dev_audio\219768.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\219768.wav,249794,7d4c9641eefcf146abc72232b0a7a1ae7bb53f82c916e491ab2749d6a8cbb701,44100,1,PCM_16,124858,2.8312471655328797,extracted_and_validated
260907,FSD50K.dev_audio\260907.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\260907.wav,792654,90f6924fb1b82f20d8e56a0175c8dfa803bb6cf7dcd2819d92a00f2d4d62878e,44100,1,PCM_16,396288,8.986122448979591,extracted_and_validated
262017,FSD50K.dev_audio\262017.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\262017.wav,180302,d301a271bb8148d09ac6bfd2d906f611412a59266d3f2538892afe358f6c123e,44100,1,PCM_16,90112,2.043356009070295,extracted_and_validated
263935,FSD50K.dev_audio\263935.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\263935.wav,1981872,907b5ddf462c1710b09b2344f295a38474dbcd2fdea48d6b61527d4db09eff50,44100,1,PCM_16,990897,22.469319727891158,extracted_and_validated
319363,FSD50K.dev_audio\319363.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\319363.wav,104508,a01ac087a2f2da80dec5cccc9e9f46f78e3712b24b30091d57e0bd68721ceb03,44100,1,PCM_16,52215,1.1840136054421768,extracted_and_validated
325569,FSD50K.dev_audio\325569.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\325569.wav,393294,8891507a01c6083a1b02b8fa448bf7738ebf0862864d9e73747a988b55539931,44100,1,PCM_16,196608,4.458231292517007,extracted_and_validated
326096,FSD50K.dev_audio\326096.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\326096.wav,93262,d7118c29c37089cecca93b0c3707440f7cea67f3d48716b99c24710fcb6a55dc,44100,1,PCM_16,46592,1.0565079365079366,extracted_and_validated
334154,FSD50K.dev_audio\334154.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\334154.wav,373838,2e2872297e5a23173b1fc730665db2c4f7dfec96a269867a0257534673534e8f,44100,1,PCM_16,186880,4.237641723356009,extracted_and_validated
336672,FSD50K.dev_audio\336672.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\336672.wav,621646,3c3a81ccc2c5eb192790a53285d9200eaba140c7586e149844a652b8c6ee5a3a,44100,1,PCM_16,310784,7.047256235827664,extracted_and_validated
337678,FSD50K.dev_audio\337678.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\337678.wav,101454,40cd769a2efb58d564003a7499645d6c5be11c21e7ccbce72e94231250e69f00,44100,1,PCM_16,50688,1.1493877551020408,extracted_and_validated
353669,FSD50K.dev_audio\353669.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\353669.wav,115278,4c207e421be8ad2a54ac449ab634287ac09705ab2b23f9e3e5eac1c19e5ff2b2,44100,1,PCM_16,57600,1.3061224489795917,extracted_and_validated
360890,FSD50K.dev_audio\360890.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\360890.wav,525262,1f02fb46e44d9cda4cfb0e8342ae2b29beecf548f020dcf3d64b6f1580216f94,44100,1,PCM_16,262592,5.954467120181406,extracted_and_validated
368380,FSD50K.dev_audio\368380.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\368380.wav,865358,28c6b8f55b49a21fa5a092d84ad5abf344b4183bcb8b593c7d32f8a5852059f9,44100,1,PCM_16,432640,9.810430839002267,extracted_and_validated
385829,FSD50K.dev_audio\385829.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\385829.wav,173710,8e77e27009c4afce0c9901f7f3c4c363ad82ddabd8c415580d0d137eea7b69da,44100,1,PCM_16,86816,1.9686167800453516,extracted_and_validated
391169,FSD50K.dev_audio\391169.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\391169.wav,135798,ea9fc456d901ca39569f1278c7770618681e552ae501877a9b9f22f4483bf1d0,44100,1,PCM_16,67860,1.5387755102040817,extracted_and_validated
407839,FSD50K.dev_audio\407839.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\407839.wav,2511432,d092d42a3ff944389bffd0df71e598e07fcd14472de075005ab4867ba4fbc7f4,44100,1,PCM_16,1255677,28.47340136054422,extracted_and_validated
422136,FSD50K.dev_audio\422136.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\422136.wav,190120,5022d0327779f6501cfbfbbee4acabf1aa52376fb3cb6a56968df2092aaa69e1,44100,1,PCM_16,95021,2.154671201814059,extracted_and_validated
432095,FSD50K.dev_audio\432095.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\432095.wav,44110,a7eed352406aa35fa7e8e95600f92bc113c60f559e091908a31cc3b40616f841,44100,1,PCM_16,22016,0.4992290249433107,extracted_and_validated
432377,FSD50K.dev_audio\432377.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\432377.wav,1593046,f4260e6af45ca6fba9bc58f2e3e0250347c54bee044adcc1b0ad0285d7d9164b,44100,1,PCM_16,796484,18.060861678004535,extracted_and_validated
55616,FSD50K.dev_audio\55616.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\55616.wav,142926,8a19c2ae5a4d3a532e320b2b00fd0e414372b73231953035e0ceb6c2e5ea5c09,44100,1,PCM_16,71424,1.619591836734694,extracted_and_validated
65184,FSD50K.dev_audio\65184.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\65184.wav,308238,7fe80ab536a6a99fbf882fd61a5a72860d36c96c4f498e9c4e2901b1305b1e55,44100,1,PCM_16,154080,3.4938775510204083,extracted_and_validated
69491,FSD50K.dev_audio\69491.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\69491.wav,1361666,3e6658ff28baf2ba47a67fbaa616058cc35ecdbb33ceb63a538d61aa024a2b40,44100,1,PCM_16,680794,15.437505668934241,extracted_and_validated
91974,FSD50K.dev_audio\91974.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\91974.wav,158996,a7d5968d04fd4ff58f7d4f2587fcde9036043d4cf2d002cfdeb8c5b63874e395,44100,1,PCM_16,79459,1.8017913832199546,extracted_and_validated
98676,FSD50K.dev_audio\98676.wav,C:\Users\Usuario\Desktop\UNI MARINA\master\TFM\FSD50K_DATA\FSD50K.dev_audio\FSD50K_cough_stage1_only\98676.wav,191310,657dbbf6452cc273155d4e182e13cab66f9a7959bb46340985475bcaefbcc171,44100,1,PCM_16,95616,2.1681632653061222,extracted_and_validated
